MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,8700.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,Typical,Good,CBlock,Typical,Typical,Mn,ALQ,1.0,Unf,0.0,344.0,1120.0,GasA,Good,Y,SBrkr,1128.0,0.0,0.0,1128.0,1,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,2,525.0,Typical,Typical,Paved,192.0,20.0,123.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,12,2008,WD ,Normal,155000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,10175.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,935.0,1425.0,GasA,Good,Y,SBrkr,1425.0,0.0,0.0,1425.0,0,0,2,0,3,1,Typical,7,Typ,1,Good,Attchd,RFn,2,576.0,Typical,Typical,Paved,0.0,0.0,0.0,407.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008,WD ,Normal,180500
Split_or_Multilevel,Residential_Low_Density,82.0,9020.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Good,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,Typical,Typical,CBlock,Typical,Typical,Gd,Rec,6.0,ALQ,539.0,276.0,1127.0,GasA,Typical,Y,SBrkr,1165.0,0.0,0.0,1165.0,1,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,2,490.0,Good,Good,Paved,0.0,129.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,None,0.0,5,2008,WD ,Normal,174900
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,9200.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,244.0,1136.0,GasA,Typical,Y,SBrkr,1136.0,0.0,0.0,1136.0,1,0,1,0,3,1,Typical,5,Typ,1,Good,Attchd,RFn,1,384.0,Typical,Typical,Paved,426.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008,WD ,Normal,140000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75.0,8250.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Good,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,Typical,Typical,CBlock,Good,Typical,No,Rec,6.0,Unf,0.0,305.0,1092.0,GasA,Excellent,Y,SBrkr,1092.0,0.0,0.0,1092.0,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,2,504.0,Typical,Good,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,7,2008,WD ,Normal,145000
Split_or_Multilevel,Residential_Low_Density,85.0,9350.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Average,Very_Good,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,Typical,Good,PConc,Typical,Typical,Gd,ALQ,1.0,Unf,0.0,586.0,1219.0,GasA,Good,Y,SBrkr,1265.0,0.0,0.0,1265.0,0,1,2,0,3,1,Good,6,Typ,1,Good,Attchd,RFn,2,502.0,Typical,Typical,Paved,0.0,92.0,0.0,96.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,10,2008,WD ,Normal,179900
Split_or_Multilevel,Residential_Low_Density,82.0,9020.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,OneFam,SLvl,Above_Average,Average,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,Typical,Typical,CBlock,Typical,Typical,Gd,GLQ,3.0,Rec,336.0,288.0,1248.0,GasA,Typical,Y,SBrkr,1350.0,0.0,0.0,1350.0,1,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,2,520.0,Typical,Typical,Paved,176.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,None,0.0,6,2008,WD ,Normal,168500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,9900.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1961,1961,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Good,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,1114.0,1114.0,GasA,Typical,Y,SBrkr,1114.0,0.0,0.0,1114.0,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,2,451.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,164.0,0.0,No_Pool,No_Fence,None,0.0,5,2008,COD,Abnorml,140000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72.0,10007.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Good,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,247.0,1053.0,GasA,Excellent,Y,SBrkr,1053.0,0.0,0.0,1053.0,1,0,1,1,3,1,Good,5,Typ,0,No_Fireplace,Attchd,RFn,1,312.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,8,2008,WD ,Normal,145500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,10721.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1959,1959,Hip,CompShg,HdBoard,HdBoard,Stone,243.0,Good,Typical,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,1252.0,1252.0,GasA,Excellent,Y,SBrkr,1252.0,0.0,0.0,1252.0,0,0,1,0,3,1,Good,7,Typ,0,No_Fireplace,Detchd,Unf,2,528.0,Typical,Typical,Paved,0.0,39.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2008,WD ,Normal,142000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,12493.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Average,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,PConc,Typical,Typical,No,ALQ,1.0,Rec,306.0,375.0,1100.0,GasA,Typical,Y,SBrkr,1100.0,0.0,0.0,1100.0,1,0,1,0,3,1,Typical,6,Typ,1,Poor,Attchd,RFn,1,312.0,Typical,Typical,Paved,355.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,4,2008,WD ,Normal,141000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,11332.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1960,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,590.0,1118.0,GasA,Excellent,Y,SBrkr,1118.0,0.0,0.0,1118.0,1,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,1,264.0,Typical,Typical,Paved,290.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,8,2008,WD ,Normal,153000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,6627.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Brookside,Feedr,Norm,OneFam,One_Story,Fair,Above_Average,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,5.0,No_Basement,0.0,0.0,0.0,Floor,Typical,N,SBrkr,720.0,0.0,0.0,720.0,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,1,287.0,Typical,Fair,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008,WD ,Normal,72500
One_Story_1945_and_Older,Residential_Low_Density,56.0,4130.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Fair,Above_Average,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,270.0,270.0,GasA,Good,Y,SBrkr,729.0,0.0,0.0,729.0,0,0,1,0,2,1,Typical,5,Maj2,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Dirt_Gravel,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008,WD ,Normal,52000
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,50.0,7420.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Artery,Artery,TwoFmCon,One_and_Half_Unf,Average,Above_Average,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,BrkTil,Typical,Typical,No,GLQ,3.0,Unf,0.0,140.0,991.0,GasA,Excellent,Y,SBrkr,1077.0,0.0,0.0,1077.0,1,0,1,0,2,2,Typical,5,Typ,2,Typical,Attchd,RFn,1,205.0,Good,Typical,Paved,0.0,4.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2008,WD ,Normal,118000
Two_Story_1945_and_Older,Residential_Low_Density,50.0,4882.0,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Mod,Brookside,RRAn,Feedr,OneFam,Two_Story,Below_Average,Good,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,PConc,Typical,Typical,No,Rec,6.0,Unf,0.0,228.0,348.0,GasA,Typical,Y,SBrkr,453.0,453.0,0.0,906.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Basment,Unf,1,231.0,Fair,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2008,WD ,Normal,87000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,9600.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,Fair,Fair,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,638.0,1296.0,GasA,Typical,Y,SBrkr,1496.0,0.0,0.0,1496.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,450.0,Typical,Typical,Paved,0.0,22.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,2,2008,WD ,Normal,141500
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,80.0,9600.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,752.0,1032.0,GasA,Typical,Y,FuseA,1032.0,220.0,0.0,1252.0,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,288.0,Typical,Typical,Paved,0.0,0.0,96.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2008,WD ,Abnorml,119000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,9600.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Very_Good,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Good,CBlock,Typical,Typical,No,BLQ,2.0,Rec,308.0,232.0,572.0,GasA,Good,Y,SBrkr,1337.0,0.0,0.0,1337.0,1,0,1,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,1,264.0,Typical,Typical,Paved,0.0,192.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2008,WD ,Normal,141500
Split_or_Multilevel,Residential_Low_Density,80.0,9600.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,2.0,Unf,0.0,161.0,992.0,GasA,Good,Y,SBrkr,1661.0,0.0,0.0,1661.0,1,0,1,0,3,1,Good,8,Typ,1,Typical,BuiltIn,RFn,1,377.0,Typical,Typical,Paved,0.0,28.0,0.0,0.0,178.0,0.0,No_Pool,Minimum_Privacy,None,0.0,10,2008,WD ,Normal,165500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63.0,7584.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_Story,Average,Average,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4.0,Unf,0.0,505.0,1036.0,GasA,Excellent,Y,SBrkr,1036.0,0.0,0.0,1036.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,312.0,Typical,Typical,Paved,120.0,24.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,6,2008,WD ,Normal,112900
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,13700.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,Typical,Typical,CBlock,Typical,Typical,Gd,ALQ,1.0,Unf,0.0,410.0,864.0,GasA,Typical,Y,SBrkr,902.0,918.0,0.0,1820.0,0,0,1,2,4,1,Good,8,Typ,2,Good,Attchd,Unf,2,492.0,Typical,Typical,Paved,60.0,84.0,0.0,0.0,273.0,0.0,No_Pool,Good_Privacy,None,0.0,5,2008,WD ,Normal,201800
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,10197.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Rec,374.0,700.0,1362.0,GasA,Typical,Y,SBrkr,1362.0,0.0,0.0,1362.0,1,0,1,1,3,1,Typical,6,Typ,1,Typical,Attchd,Unf,2,504.0,Typical,Typical,Paved,0.0,20.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2008,COD,Normal,163000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75.0,7875.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,572.0,1144.0,GasA,Good,Y,SBrkr,1144.0,0.0,0.0,1144.0,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,2,456.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,9,2008,WD ,Normal,139950
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,8400.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Excellent,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,Good,Good,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,1319.0,1319.0,GasA,Typical,Y,SBrkr,1537.0,0.0,0.0,1537.0,1,0,1,1,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,462.0,Typical,Typical,Paved,0.0,36.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,None,0.0,7,2008,COD,Abnorml,174000
Split_or_Multilevel,Residential_Low_Density,101.0,9150.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,Average,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,Typical,Typical,CBlock,Good,Typical,Gd,GLQ,3.0,Unf,0.0,728.0,1099.0,GasA,Good,Y,SBrkr,1431.0,0.0,0.0,1431.0,0,1,1,0,3,1,Typical,6,Typ,1,Good,Basment,RFn,1,296.0,Typical,Typical,Paved,64.0,110.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,12,2008,WD ,Normal,165000
Two_Story_1946_and_Newer,Residential_Low_Density,90.0,14670.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1966,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,410.0,Good,Good,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,529.0,1104.0,GasA,Excellent,Y,SBrkr,1104.0,884.0,0.0,1988.0,0,0,2,1,4,1,Good,9,Typ,1,Good,Attchd,RFn,2,480.0,Typical,Typical,Paved,0.0,230.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,8,2008,WD ,Normal,227000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,7390.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,196.0,1098.0,GasA,Typical,Y,SBrkr,1098.0,0.0,0.0,1098.0,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,260.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2008,WD ,Normal,135000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71.0,9204.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2.0,Rec,872.0,247.0,1144.0,GasA,Typical,Y,SBrkr,1144.0,0.0,0.0,1144.0,1,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,336.0,Typical,Typical,Paved,0.0,88.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2008,COD,Normal,124000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,7763.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Good,CBlock,Typical,Typical,No,Rec,6.0,BLQ,108.0,319.0,931.0,GasA,Typical,Y,SBrkr,1283.0,0.0,0.0,1283.0,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,506.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2008,WD ,Normal,140000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74.0,8856.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Below_Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,LwQ,52.0,503.0,1176.0,GasA,Typical,Y,SBrkr,1176.0,0.0,0.0,1176.0,1,0,1,0,3,1,Typical,6,Typ,2,Good,Attchd,RFn,1,292.0,Typical,Typical,Paved,0.0,88.0,0.0,0.0,95.0,0.0,No_Pool,No_Fence,None,0.0,5,2008,WD ,Normal,136500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82.0,9840.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1959,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,195.0,1248.0,GasA,Typical,Y,SBrkr,1440.0,0.0,0.0,1440.0,1,0,2,0,2,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,1,480.0,Typical,Typical,Paved,150.0,0.0,0.0,0.0,256.0,0.0,No_Pool,No_Fence,None,0.0,6,2008,WD ,Normal,185000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76.0,9120.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,599.0,1261.0,GasA,Excellent,Y,SBrkr,1261.0,0.0,0.0,1261.0,1,0,1,0,3,1,Typical,6,Typ,1,Typical,Attchd,RFn,2,433.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,288.0,0.0,No_Pool,No_Fence,Shed,1400.0,11,2008,WD ,Normal,163000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,13200.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Above_Average,Above_Average,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,187.0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4.0,Unf,0.0,437.0,1395.0,GasA,Excellent,Y,SBrkr,1570.0,0.0,0.0,1570.0,1,0,1,0,3,1,Typical,5,Typ,1,Typical,Attchd,RFn,2,441.0,Typical,Typical,Paved,490.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2008,WD ,Normal,166800
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72.0,9000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,Typical,Typical,CBlock,Good,Typical,No,LwQ,4.0,Unf,0.0,580.0,1196.0,GasA,Good,Y,FuseA,1196.0,0.0,0.0,1196.0,1,0,1,0,2,1,Typical,6,Typ,1,Good,Attchd,RFn,1,297.0,Typical,Typical,Paved,0.0,44.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2008,WD ,Normal,139000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,11900.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,352.0,1392.0,GasA,Typical,Y,FuseA,1392.0,0.0,0.0,1392.0,1,0,1,1,3,1,Typical,6,Typ,2,Good,Attchd,RFn,2,458.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,192.0,0.0,No_Pool,No_Fence,None,0.0,6,2008,WD ,Normal,166000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75.0,9464.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Good,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,Typical,Good,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,510.0,1080.0,GasA,Good,Y,SBrkr,1080.0,0.0,0.0,1080.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,288.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,130.0,0.0,No_Pool,No_Fence,None,0.0,6,2008,WD ,Normal,136000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75.0,10425.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,330.0,1104.0,GasA,Good,Y,SBrkr,1104.0,0.0,0.0,1104.0,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,384.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2008,WD ,Normal,133000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,11556.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1952,1952,Gable,CompShg,MetalSd,MetalSd,Stone,52.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,572.0,720.0,GasA,Excellent,Y,FuseA,882.0,0.0,0.0,882.0,1,0,1,0,2,1,Good,4,Typ,0,No_Fireplace,Attchd,Unf,1,240.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,5,2008,WD ,Normal,116000
