% This is the Tecator data set: The task is to predict the fat content of a 
% meat sample on the basis of its near infrared absorbance spectrum.
% 1. Statement of permission from Tecator (the original data source)
% 
% These data are recorded on a Tecator Infratec Food and Feed Analyzer 
% working in the wavelength range 850 - 1050 nm by the Near Infrared 
% Transmission (NIT) principle. Each sample contains finely chopped pure 
% meat with different moisture, fat and protein contents.
% 
% If results from these data are used in a publication we want you to 
% mention the instrument and company name (Tecator) in the publication. 
% In addition, please send a preprint of your article to 
% 
%     Karin Thente, Tecator AB, 
%     Box 70, S-263 21 Hoganas, Sweden
% 
% The data are available in the public domain with no responsability from 
% the original data source. The data can be redistributed as long as this 
% permission note is attached.
% For more information about the instrument - call Perstorp Analytical's 
% representative in your area.
% 
% 
% 2. Description of the data file
% 
% For each meat sample the data consists of a 100 channel spectrum of 
% absorbances and the contents of moisture (water), fat and protein. 
% The absorbance is -log10 of the transmittance 
% measured by the spectrometer. The three contents, measured in percent, 
% are determined by analytic chemistry.
% 
% There are 240 samples which are divided into 5 data sets for the purpose 
% of model validation and extrapolation studies. The data sets, further 
% described in reference 1, are:
% 
%     Data set  Use               Samples
%     C         Traning               129
%     M         Monitoring             43
%     T         Testing                43
%     E1        Extrapolation, Fat      8     
%     E2        Extrapolation, Protein 17     
% 
% The data for all 240 samples appear at the end of this file - 25 lines 
% per sample. The data sets appear in the order of the table above.
% The spectra are preprocessed using a principal component analysis on the 
% data set C, and the first 22 principal components (scaled to unit 
% variance) are included for each sample.
% Thus if you want to use the data for a standard (interpolation) test 
% of your algorithm, use sample 1-172 for training and sample 173-215
% for testing (and ignore the last 25 samples), and use the first 13 or so 
% principal components to predict the fat content. 
% 
% Each line contains the 100 absorbances followed by the 22 principal 
% components and finally the contents of moisture, fat and protein.
% 
% Preceeding the data lines, the following lines appear:
% 
% real_in=122
% real_out=3
% training_examples=172
% test_examples=43
% extrapolation_examples=25
% 
% 
% 3. More details on how to use the data
% 
% The data are made available as a benchmark for regression models. In order
% to compare models, it is practical to use the data set as follows:
% 
% C and M combined are used to tune (estimate, train) the model. (Some
% approaches set aside some training data to control overfitting. These data 
% should be a subset of C+M. In (1) the subset M was used for this purpose.)
% 
% T is used to test the model once it has been tuned. 
% If each model has an element of randomness (as is the case 
% for neural networks) the most reliable measure of performance of a single 
% model is obtained by selecting a handful of models on the basis of C+M and 
% quoting the average of the performances on T.
% In the presence of randomness it is bad practice to train a lot of models 
% on C+M and then select the best of these on the basis of T. 
% 
% C, M and T are drawn from the same pool of data, so T is used to test the 
% ability of the models to interpolate. The data sets E1 and E2 contain 
% more fat and protein respectively and are intended to be used to test the  
% ability of the models to extrapolate.  
% 
% 
% 4. Performance of neural network models
% 
% The performance is measured as Standard Error of Prediction (SEP) which
% is the root mean square of the difference between the true and the predicted 
% content.
% 
% For the prediction of fat on the data set T the following results were obtained
% 
%     Reference SEP   method (see the papers for details)
%     (1)       0.65  10-6-1 network, early stopping
%     (2)       0.52  10-3-1 network, Bayesian
%     (3)       0.36  13-X-1 network, Bayesian, Automatic Relevance Determination
% 
% A linear model with 10 inputs yields SEP=2.78.
% 
% 5. References
% 
% (1) C.Borggaard and H.H.Thodberg, 
%     "Optimal Minimal Neural Interpretation of Spectra", 
%     Analytical Chemistry 64 (1992), p 545-551.
% (2) H.H.Thodberg, "Ace of Bayes: Application of Neural Networks with Pruning"
%     Manuscript 1132, Danish Meat Research Institute (1993),
%     available by anonymous ftp in the file: 
%     pub/neuroprose/thodberg.ace-of-bayes.ps.Z on the Internet node 
%     archive.cis.ohio-state.edu (128.146.8.52).
% 
% (3) Revised and extended version of (2), in preparation, to be 
%     submitted to IEEE Trans. Neural Networks (1995)
%     available by anonymous ftp in the file: 
%     pub/neuroprose/thodberg.bayesARD.ps.Z on the Internet node 
%     archive.cis.ohio-state.edu (128.146.8.52).
% 
% Hans Henrik Thodberg                Email: thodberg@nn.dmri.dk
% Danish Meat Research Institute      Phone: (+45) 42 36 12 00
% Maglegaardsvej 2, Postboks 57       Fax:   (+45) 42 36 48 36
% DK-4000 Roskilde, Denmark
% 
% real_in=122
% real_out=3
% training_examples=172
% test_examples=43
% extrapolation_examples=25
% 
%
% Note: all 240 samples are included in the same order as mentioned above
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation tecator

@attribute absorbance_1 REAL
@attribute absorbance_2 REAL
@attribute absorbance_3 REAL
@attribute absorbance_4 REAL
@attribute absorbance_5 REAL
@attribute absorbance_6 REAL
@attribute absorbance_7 REAL
@attribute absorbance_8 REAL
@attribute absorbance_9 REAL
@attribute absorbance_10 REAL
@attribute absorbance_11 REAL
@attribute absorbance_12 REAL
@attribute absorbance_13 REAL
@attribute absorbance_14 REAL
@attribute absorbance_15 REAL
@attribute absorbance_16 REAL
@attribute absorbance_17 REAL
@attribute absorbance_18 REAL
@attribute absorbance_19 REAL
@attribute absorbance_20 REAL
@attribute absorbance_21 REAL
@attribute absorbance_22 REAL
@attribute absorbance_23 REAL
@attribute absorbance_24 REAL
@attribute absorbance_25 REAL
@attribute absorbance_26 REAL
@attribute absorbance_27 REAL
@attribute absorbance_28 REAL
@attribute absorbance_29 REAL
@attribute absorbance_30 REAL
@attribute absorbance_31 REAL
@attribute absorbance_32 REAL
@attribute absorbance_33 REAL
@attribute absorbance_34 REAL
@attribute absorbance_35 REAL
@attribute absorbance_36 REAL
@attribute absorbance_37 REAL
@attribute absorbance_38 REAL
@attribute absorbance_39 REAL
@attribute absorbance_40 REAL
@attribute absorbance_41 REAL
@attribute absorbance_42 REAL
@attribute absorbance_43 REAL
@attribute absorbance_44 REAL
@attribute absorbance_45 REAL
@attribute absorbance_46 REAL
@attribute absorbance_47 REAL
@attribute absorbance_48 REAL
@attribute absorbance_49 REAL
@attribute absorbance_50 REAL
@attribute absorbance_51 REAL
@attribute absorbance_52 REAL
@attribute absorbance_53 REAL
@attribute absorbance_54 REAL
@attribute absorbance_55 REAL
@attribute absorbance_56 REAL
@attribute absorbance_57 REAL
@attribute absorbance_58 REAL
@attribute absorbance_59 REAL
@attribute absorbance_60 REAL
@attribute absorbance_61 REAL
@attribute absorbance_62 REAL
@attribute absorbance_63 REAL
@attribute absorbance_64 REAL
@attribute absorbance_65 REAL
@attribute absorbance_66 REAL
@attribute absorbance_67 REAL
@attribute absorbance_68 REAL
@attribute absorbance_69 REAL
@attribute absorbance_70 REAL
@attribute absorbance_71 REAL
@attribute absorbance_72 REAL
@attribute absorbance_73 REAL
@attribute absorbance_74 REAL
@attribute absorbance_75 REAL
@attribute absorbance_76 REAL
@attribute absorbance_77 REAL
@attribute absorbance_78 REAL
@attribute absorbance_79 REAL
@attribute absorbance_80 REAL
@attribute absorbance_81 REAL
@attribute absorbance_82 REAL
@attribute absorbance_83 REAL
@attribute absorbance_84 REAL
@attribute absorbance_85 REAL
@attribute absorbance_86 REAL
@attribute absorbance_87 REAL
@attribute absorbance_88 REAL
@attribute absorbance_89 REAL
@attribute absorbance_90 REAL
@attribute absorbance_91 REAL
@attribute absorbance_92 REAL
@attribute absorbance_93 REAL
@attribute absorbance_94 REAL
@attribute absorbance_95 REAL
@attribute absorbance_96 REAL
@attribute absorbance_97 REAL
@attribute absorbance_98 REAL
@attribute absorbance_99 REAL
@attribute absorbance_100 REAL
@attribute principal_component_1 REAL
@attribute principal_component_2 REAL
@attribute principal_component_3 REAL
@attribute principal_component_4 REAL
@attribute principal_component_5 REAL
@attribute principal_component_6 REAL
@attribute principal_component_7 REAL
@attribute principal_component_8 REAL
@attribute principal_component_9 REAL
@attribute principal_component_10 REAL
@attribute principal_component_11 REAL
@attribute principal_component_12 REAL
@attribute principal_component_13 REAL
@attribute principal_component_14 REAL
@attribute principal_component_15 REAL
@attribute principal_component_16 REAL
@attribute principal_component_17 REAL
@attribute principal_component_18 REAL
@attribute principal_component_19 REAL
@attribute principal_component_20 REAL
@attribute principal_component_21 REAL
@attribute principal_component_22 REAL
@attribute moisture REAL
@attribute fat REAL
@attribute protein REAL

@data
3.34749,3.35503,3.36246,3.36992,3.37733,3.38473,3.39223,3.39981,3.40747,3.4153,3.42323,3.43131,3.43954,3.44798,3.45662,3.46542,3.4744,3.48371,3.49328,3.50316,3.51325,3.52341,3.53349,3.54342,3.55318,3.56283,3.57248,3.58235,3.59259,3.60327,3.61425,3.62535,3.63647,3.64772,3.65945,3.67207,3.68626,3.70188,3.71854,3.7358,3.75304,3.76979,3.78574,3.80091,3.81593,3.83176,3.84979,3.87174,3.89838,3.93043,3.96797,4.01026,4.05538,4.10031,4.14154,4.17609,4.20253,4.22125,4.23392,4.24245,4.24833,4.25235,4.25465,4.25526,4.25404,4.25089,4.24588,4.23913,4.23078,4.22098,4.20989,4.19761,4.18439,4.1702,4.15517,4.13937,4.12304,4.1064,4.08956,4.07249,4.05523,4.03769,4.01977,4.00131,3.98219,3.96259,3.94262,3.92245,3.90239,3.88264,3.86336,3.84447,3.82581,3.80741,3.78926,3.77143,3.75382,3.7364,3.71913,3.70207,1.25387,0.443485,0.0702426,1.44762,-0.85495,0.64722,0.0558848,-0.075786,-0.766528,-0.273393,0.38206,0.789454,-0.43833,-1.00623,-1.19493,-1.11407,-0.923632,0.417587,-1.20501,1.36591,0.979193,1.24643,64.7,16,19
3.86543,3.87217,3.87899,3.88595,3.89309,3.90047,3.90805,3.91575,3.92366,3.93195,3.94064,3.94957,3.9587,3.96805,3.97773,3.98786,3.99844,4.00936,4.02065,4.03238,4.04441,4.05661,4.06886,4.081,4.09296,4.10488,4.1168,4.12904,4.1417,4.15476,4.16811,4.18159,4.195,4.20827,4.22183,4.23607,4.25172,4.2685,4.28633,4.30451,4.32225,4.33905,4.35464,4.36909,4.38306,4.39755,4.41426,4.43485,4.46015,4.49106,4.52807,4.57026,4.61538,4.66003,4.70025,4.73279,4.75613,4.7707,4.77813,4.78081,4.78058,4.7779,4.77333,4.76669,4.75798,4.7472,4.73417,4.71906,4.70219,4.68367,4.66366,4.64241,4.61988,4.5961,4.57132,4.54599,4.52021,4.49376,4.46722,4.44044,4.41347,4.38621,4.35852,4.33036,4.30158,4.27217,4.24226,4.21219,4.1824,4.15317,4.12448,4.09623,4.06837,4.04096,4.01399,3.98755,3.96163,3.93614,3.91103,3.88612,2.18017,2.52548,2.82731,-1.14264,-0.0697313,0.445487,0.561571,1.38546,1.3677,0.209607,0.78138,0.899604,0.596381,-2.43258,-1.8844,-1.75806,-0.847326,1.01868,-2.63182,2.18583,1.21766,2.20023,63.6,17,19.7
2.4571,2.45753,2.458,2.45851,2.45914,2.45993,2.46092,2.46218,2.4637,2.46556,2.46773,2.47015,2.47292,2.47609,2.47969,2.48381,2.48834,2.49349,2.49913,2.50529,2.51177,2.51831,2.52462,2.53054,2.53614,2.54174,2.54766,2.55419,2.56157,2.56979,2.57867,2.58797,2.59743,2.60706,2.61732,2.62876,2.64214,2.6574,2.67399,2.6912,2.7082,2.72422,2.73887,2.75242,2.76577,2.78041,2.79803,2.82075,2.8494,2.88464,2.92668,2.97457,3.02604,3.0775,3.12474,3.16434,3.19473,3.21655,3.23181,3.24257,3.25032,3.25612,3.26017,3.26243,3.26276,3.26105,3.2573,3.25163,3.24417,3.23516,3.22476,3.2131,3.2002,3.18622,3.17128,3.15548,3.13896,3.12201,3.10479,3.08731,3.06956,3.05141,3.03278,3.01352,2.99348,2.97264,2.95113,2.92931,2.90764,2.88643,2.86575,2.84549,2.82557,2.80593,2.78655,2.76754,2.74893,2.73054,2.71234,2.6943,-0.732288,-0.995701,-0.425558,0.333742,0.122082,-0.494988,0.565937,-0.489313,-0.486569,0.989007,0.171067,-0.445574,0.359568,0.784614,0.5765,0.673078,1.21669,-0.712307,0.547084,-0.705072,-0.84604,-0.751973,63,18.1,18.6
2.88306,2.88677,2.89044,2.89414,2.89791,2.90176,2.90573,2.90989,2.9143,2.91903,2.92394,2.92904,2.93437,2.94003,2.94609,2.95257,2.95938,2.96665,2.97443,2.98265,2.99116,2.99972,3.00809,3.01613,3.02389,3.03147,3.03931,3.0477,3.05682,3.06678,3.07739,3.08834,3.09939,3.11056,3.12223,3.13496,3.14937,3.16535,3.18243,3.1999,3.21697,3.23295,3.24754,3.26104,3.27428,3.28862,3.30558,3.32734,3.35473,3.38852,3.42889,3.47512,3.52502,3.57505,3.62108,3.65958,3.68876,3.70925,3.72293,3.73192,3.73779,3.74156,3.74356,3.74368,3.74189,3.73809,3.73223,3.72441,3.71482,3.70372,3.69125,3.67759,3.6629,3.64718,3.63051,3.61314,3.59514,3.57685,3.55838,3.53986,3.52109,3.50195,3.48234,3.46223,3.44151,3.42011,3.39813,3.3759,3.35383,3.33214,3.311,3.29039,3.2701,3.25002,3.23018,3.21065,3.19142,3.17242,3.15349,3.1347,0.207485,-0.169979,0.134923,0.30551,-0.443395,0.130621,-0.135187,-1.0491,-1.1399,-0.0154202,-0.722285,0.462519,-0.20804,-0.58255,-0.128542,-0.183735,-0.0753191,0.340946,-0.473656,0.162756,-0.00747721,0.198607,62.5,19.4,17.9
3.29881,3.30738,3.31586,3.32423,3.33257,3.34094,3.34939,3.35796,3.36666,3.37546,3.38441,3.39341,3.40255,3.41191,3.4215,3.43138,3.44156,3.45203,3.46293,3.47418,3.48569,3.49729,3.50876,3.51993,3.53083,3.54155,3.55232,3.56349,3.57531,3.58782,3.60084,3.61404,3.6271,3.63998,3.65304,3.66685,3.68195,3.69809,3.71473,3.73111,3.74636,3.75971,3.77075,3.77971,3.7876,3.79579,3.80605,3.82038,3.83956,3.86416,3.8941,3.92865,3.96614,4.00387,4.03878,4.06834,4.0913,4.108,4.11974,4.12825,4.13442,4.1389,4.1419,4.14347,4.14354,4.14196,4.13884,4.13427,4.12834,4.1212,4.11295,4.10376,4.09368,4.08281,4.07122,4.05897,4.0463,4.03331,4.02036,4.00725,3.99401,3.98042,3.96649,3.95204,3.93691,3.921,3.90441,3.88754,3.87076,3.85427,3.8382,3.82241,3.80682,3.79124,3.77567,3.7601,3.74453,3.72884,3.71288,3.69671,1.15519,0.770802,-1.04102,1.52518,-0.645666,-0.525125,0.401914,-0.0637744,-0.316189,-0.119403,0.243372,0.4284,0.430575,-1.01391,-1.08661,-0.729728,-0.771136,0.349578,-1.32297,1.2072,0.878182,1.15813,55.3,24.8,19.3
2.70628,2.70826,2.71029,2.7124,2.71465,2.71706,2.71968,2.7226,2.72576,2.72931,2.73311,2.73725,2.74177,2.74672,2.75211,2.75797,2.76431,2.77121,2.77869,2.78675,2.79528,2.80399,2.81261,2.82096,2.82907,2.83711,2.84537,2.85443,2.86451,2.87581,2.88813,2.90097,2.91383,2.9266,2.93965,2.95375,2.96952,2.98665,3.0044,3.02172,3.03738,3.05037,3.06017,3.06705,3.07218,3.07748,3.08516,3.09784,3.11655,3.14198,3.17415,3.21218,3.25394,3.29617,3.33508,3.3674,3.39158,3.40791,3.41812,3.42408,3.42725,3.42859,3.42833,3.4264,3.42278,3.41737,3.41016,3.40127,3.3909,3.37923,3.36642,3.35262,3.33794,3.32251,3.30636,3.28961,3.27242,3.25499,3.23759,3.22027,3.2029,3.18537,3.1675,3.14911,3.13001,3.11008,3.08947,3.06859,3.04795,3.02791,3.00854,2.98973,2.97128,2.95307,2.93505,2.91717,2.89927,2.88124,2.86292,2.84446,-0.295446,0.626291,-0.387298,-0.796723,-0.124422,0.414192,-0.184261,0.554618,-0.302199,-0.307285,-1.30188,-0.602918,-0.591407,0.306746,0.149301,0.303165,0.305051,0.0436798,0.15794,-0.260765,-0.177297,-0.294643,56.6,27.2,15.7
2.66118,2.66172,2.66232,2.66297,2.66379,2.66482,2.66612,2.66783,2.66992,2.67245,2.6754,2.67887,2.68287,2.68748,2.69285,2.699,2.70596,2.71377,2.7224,2.73172,2.74133,2.7508,2.75974,2.76798,2.77569,2.78335,2.79168,2.8015,2.81312,2.82666,2.8417,2.85757,2.87361,2.88955,2.90581,2.92322,2.94266,2.96368,2.98534,3.00628,3.02501,3.04033,3.05169,3.05963,3.06587,3.0729,3.08344,3.10045,3.12506,3.15795,3.19915,3.24763,3.30094,3.35529,3.40621,3.44979,3.48393,3.50877,3.52604,3.53787,3.54612,3.552,3.55575,3.55741,3.55684,3.55402,3.54897,3.54179,3.53276,3.52211,3.51003,3.49665,3.48213,3.46661,3.45017,3.43291,3.41501,3.39675,3.37846,3.36014,3.34179,3.3232,3.30417,3.2845,3.26391,3.2423,3.21985,3.19706,3.17455,3.1528,3.13189,3.11167,3.09195,3.07253,3.05325,3.03411,3.01496,2.99568,2.97606,2.95627,-0.203591,-0.9847,-0.378629,-0.477533,0.568413,0.243162,-0.852292,-0.98702,1.16538,-0.91047,-0.340175,0.689548,0.486298,-0.057966,0.0508063,-0.00710568,0.793665,-0.218615,0.282165,-0.175154,-0.268765,-0.23013,54.4,28.4,14.4
2.4916,2.49183,2.49209,2.49243,2.49296,2.49373,2.4948,2.49621,2.498,2.50019,2.50281,2.50585,2.50937,2.51343,2.51811,2.52347,2.52952,2.53624,2.54376,2.55204,2.5609,2.56985,2.57845,2.58651,2.59404,2.6012,2.60856,2.61684,2.62663,2.63816,2.65126,2.66526,2.67947,2.69353,2.70763,2.72247,2.73873,2.75684,2.77591,2.79484,2.81217,2.82651,2.83701,2.84369,2.84777,2.85143,2.85721,2.8674,2.88453,2.90922,2.94176,2.98159,3.02678,3.07393,3.11882,3.15761,3.18803,3.20995,3.22481,3.23456,3.24101,3.24511,3.24748,3.2482,3.24712,3.24408,3.2391,3.23231,3.22388,3.21398,3.20279,3.19048,3.17721,3.16304,3.14806,3.13227,3.11587,3.09905,3.0821,3.06518,3.04825,3.03118,3.0138,2.99589,2.97714,2.95731,2.93645,2.915,2.89362,2.87283,2.85283,2.8335,2.81459,2.79591,2.77743,2.75912,2.74081,2.72225,2.70332,2.6841,-0.689943,-0.285676,-0.812877,-0.752416,0.886542,-1.06232,-1.05323,0.290359,-0.464068,-0.0168881,0.564283,-0.108758,0.115971,0.307307,0.926498,0.437325,0.525941,-0.762896,1.05962,-0.636762,-0.594777,-0.693044,55.4,29.2,15
3.14626,3.15166,3.15703,3.16244,3.16791,3.17348,3.17923,3.18521,3.1914,3.19792,3.20466,3.21167,3.21896,3.22665,3.23481,3.24345,3.25255,3.26199,3.27205,3.28263,3.29378,3.30525,3.31673,3.32801,3.33896,3.34976,3.36068,3.37238,3.38527,3.39963,3.4152,3.43129,3.44727,3.46298,3.47899,3.49632,3.51585,3.5372,3.55932,3.58079,3.59985,3.61481,3.62461,3.62933,3.63054,3.63101,3.63398,3.64281,3.65859,3.68207,3.71307,3.75049,3.792,3.83423,3.87342,3.90643,3.93181,3.95001,3.96265,3.97146,3.9777,3.98224,3.98529,3.98674,3.9865,3.98449,3.98077,3.97541,3.96853,3.96031,3.95092,3.94047,3.92904,3.91669,3.9035,3.88954,3.87495,3.86015,3.84524,3.83036,3.81533,3.80008,3.7844,3.76797,3.75045,3.73165,3.71175,3.69136,3.67117,3.65168,3.63298,3.61483,3.59695,3.57915,3.56142,3.54365,3.52563,3.50705,3.48765,3.46769,0.803304,0.520301,-0.81613,0.341556,0.92762,-0.570888,0.63039,2.14045,-1.27385,-2.20805,-2.9124,-0.965149,-0.764293,0.387504,-1.56135,-0.747084,-0.857305,-0.201289,0.0822825,0.891305,1.26393,0.841676,53.4,31.3,15.3
2.57992,2.5804,2.58099,2.58175,2.58266,2.58381,2.5853,2.58719,2.58949,2.59225,2.59546,2.59916,2.60344,2.60844,2.61426,2.6209,2.6283,2.6366,2.64579,2.65571,2.66593,2.67596,2.68532,2.69384,2.70178,2.70963,2.71821,2.72828,2.74035,2.75449,2.77031,2.78703,2.8038,2.82023,2.83676,2.85417,2.87346,2.8941,2.91494,2.93442,2.95082,2.96273,2.96953,2.97185,2.97162,2.97162,2.97492,2.98472,3.00209,3.02779,3.06168,3.10263,3.14821,3.19467,3.23772,3.27377,3.30103,3.31999,3.33247,3.34044,3.34554,3.34879,3.35034,3.35024,3.34828,3.34443,3.33876,3.3314,3.32251,3.31228,3.30093,3.28863,3.27554,3.2617,3.24715,3.23194,3.21627,3.20037,3.18462,3.1691,3.15364,3.13802,3.122,3.10534,3.08777,3.06908,3.04942,3.02933,3.00947,2.99033,2.97211,2.95464,2.93756,2.92062,2.90367,2.88668,2.86951,2.8518,2.83347,2.81473,-0.469126,-0.144031,-1.06671,-0.928228,0.23431,0.343769,-0.182092,-0.66942,-0.345692,-0.869316,1.02777,0.631241,0.118816,0.403486,0.406328,0.565399,1.11876,-0.471873,0.639235,-0.445414,-0.438738,-0.49684,51.6,33.8,13.8
2.56875,2.56923,2.56985,2.5706,2.5715,2.57268,2.5742,2.5761,2.57841,2.58129,2.58459,2.58841,2.59283,2.59793,2.60381,2.61049,2.61803,2.62646,2.6358,2.64594,2.65656,2.66712,2.67713,2.68634,2.69486,2.70325,2.7124,2.72326,2.73624,2.75153,2.76861,2.78661,2.80469,2.82242,2.84016,2.8588,2.87925,2.901,2.92268,2.94262,2.9589,2.96995,2.97513,2.97519,2.97228,2.96949,2.97017,2.97767,2.99317,3.01732,3.04997,3.08988,3.13449,3.18006,3.22227,3.25753,3.28414,3.30259,3.31466,3.32223,3.32701,3.32995,3.33129,3.331,3.32899,3.32509,3.31935,3.31195,3.30309,3.29304,3.28196,3.26999,3.2572,3.24373,3.22963,3.21494,3.19986,3.18464,3.16959,3.15474,3.14004,3.12525,3.11007,3.0942,3.07733,3.05928,3.0402,3.02069,3.00145,2.98301,2.96551,2.9487,2.93226,2.91592,2.89952,2.88291,2.86595,2.84836,2.82998,2.81111,-0.487254,-0.0856118,-1.2895,-1.11605,0.279783,0.509747,-0.0720049,-0.551404,-0.393913,-0.637876,-0.328773,0.493024,-0.555472,0.263288,0.411272,0.42687,0.793175,-0.531009,0.380102,-0.465209,-0.489523,-0.504595,50.3,35.5,13.2
2.65884,2.65943,2.66023,2.66108,2.66215,2.6636,2.6655,2.66787,2.6707,2.67405,2.67793,2.68247,2.68779,2.69399,2.70113,2.70924,2.71836,2.72863,2.73998,2.75222,2.76488,2.7773,2.78888,2.79945,2.80927,2.81894,2.82961,2.84233,2.8578,2.87611,2.89671,2.91843,2.94011,2.96121,2.98209,3.00378,3.02727,3.05186,3.07592,3.09723,3.11338,3.12235,3.12336,3.11738,3.10714,3.09663,3.08976,3.09058,3.10028,3.11944,3.14776,3.18386,3.22511,3.26766,3.30724,3.34036,3.36529,3.38239,3.39337,3.40012,3.4042,3.40646,3.4072,3.4064,3.40391,3.39969,3.39374,3.38624,3.37745,3.36758,3.35682,3.34528,3.33315,3.32046,3.30723,3.29347,3.27941,3.26533,3.25161,3.23831,3.22525,3.21218,3.19873,3.18455,3.16919,3.15241,3.13437,3.11574,3.09745,3.08013,3.0639,3.04851,3.03351,3.01851,3.00327,2.98759,2.97121,2.95374,2.93514,2.91564,-0.286417,0.312468,-1.71376,-1.54019,0.620534,0.59846,-0.0478595,-0.406939,-0.275097,-1.38956,0.455079,1.06205,0.546852,0.361842,0.1507,0.566674,0.817829,-0.557715,0.820545,-0.278123,-0.275157,-0.311685,44.9,42.5,12
2.89064,2.89244,2.89438,2.89659,2.89913,2.90211,2.90566,2.90982,2.91468,2.92031,2.92672,2.93393,2.94215,2.95162,2.96246,2.97468,2.98837,3.00351,3.02017,3.03799,3.05637,3.07442,3.09126,3.10649,3.12049,3.13426,3.14938,3.1674,3.18931,3.21534,3.24464,3.27559,3.30644,3.33614,3.36509,3.39483,3.42658,3.45948,3.49127,3.51876,3.53835,3.547,3.5435,3.52941,3.50883,3.48751,3.47102,3.46452,3.46957,3.48671,3.51552,3.55417,3.59944,3.64683,3.69145,3.72932,3.75847,3.77923,3.79343,3.80307,3.80985,3.81487,3.81816,3.81992,3.81981,3.81779,3.81395,3.80847,3.80162,3.79364,3.78474,3.77509,3.7647,3.7537,3.74201,3.72972,3.71702,3.70437,3.69211,3.68038,3.66899,3.65755,3.64566,3.63274,3.6181,3.60131,3.58258,3.56287,3.5435,3.52541,3.50878,3.49314,3.47783,3.46234,3.44632,3.42949,3.41136,3.39146,3.36959,3.34622,0.465302,-0.359294,-2.3414,-2.09839,0.990776,-0.910332,0.574655,-0.367273,0.348271,-1.44031,1.78417,1.15334,1.58561,0.0806272,-0.775519,-0.151598,0.200408,0.0372848,0.307333,0.579338,0.733308,0.466178,41,47.8,11.6
2.93029,2.93535,2.94046,2.94565,2.95097,2.95657,2.96258,2.96901,2.97583,2.98303,2.99059,2.99861,3.00732,3.0168,3.0272,3.03846,3.05049,3.06333,3.07718,3.09227,3.10844,3.12488,3.14054,3.15506,3.16876,3.18224,3.19639,3.21237,3.23134,3.25391,3.27957,3.30644,3.33207,3.35614,3.37986,3.40468,3.43099,3.45806,3.48407,3.50636,3.52194,3.52805,3.52302,3.50779,3.48591,3.4634,3.44513,3.4342,3.43222,3.43968,3.45621,3.4804,3.50961,3.54025,3.56869,3.59227,3.60981,3.62179,3.62964,3.63479,3.63825,3.64053,3.64183,3.64212,3.64123,3.63907,3.63561,3.63113,3.6259,3.6201,3.61383,3.60722,3.60037,3.59326,3.58578,3.57786,3.56972,3.56187,3.55473,3.54829,3.54222,3.53622,3.53006,3.52313,3.51463,3.50409,3.49175,3.47885,3.46655,3.45557,3.44584,3.43673,3.42757,3.41799,3.40791,3.39706,3.38484,3.37056,3.35442,3.33701,0.366087,1.15232,-3.34207,-0.904147,0.308725,0.251335,0.683106,0.948549,-1.1271,-1.92044,-1.81431,-1.05828,-1.81257,0.0433044,-1.39837,0.499823,-1.97561,-5.28494,0.15253,0.27606,0.626308,0.359498,35.94,54.74,10.05
3.7528,3.76125,3.7698,3.77846,3.78721,3.7964,3.80633,3.81694,3.82807,3.83961,3.85187,3.86482,3.87872,3.89373,3.91003,3.92758,3.94636,3.96626,3.98788,4.01118,4.03584,4.06066,4.08446,4.1065,4.12713,4.14743,4.16891,4.19328,4.22228,4.25654,4.29467,4.33385,4.37138,4.40677,4.44142,4.47734,4.51512,4.55402,4.59105,4.62221,4.64311,4.6498,4.64075,4.61817,4.58819,4.55835,4.53462,4.52162,4.52049,4.53255,4.55738,4.59227,4.63393,4.67719,4.71715,4.74978,4.77359,4.78952,4.80064,4.8081,4.81299,4.81714,4.81976,4.82146,4.82071,4.81795,4.8139,4.80883,4.80293,4.7953,4.78721,4.77901,4.77087,4.76245,4.75278,4.74268,4.73242,4.72355,4.71511,4.70728,4.70015,4.69318,4.68607,4.67771,4.66713,4.65358,4.63799,4.62191,4.60658,4.59289,4.58079,4.5697,4.55833,4.54634,4.53346,4.51911,4.50349,4.485,4.46388,4.44049,2.49339,0.664847,-2.84028,-1.27621,0.221638,1.15714,1.22889,-1.04021,-0.607781,-0.996288,-0.816528,-2.67282,-3.07349,-1.7528,-3.30775,-0.462996,-4.7831,-4.77196,-3.0325,2.11821,2.11801,2.49044,34.9,55.1,9.45
