% This dataset is synthetic.  It was generated by David Coleman
% at RCA Laboratories in Princeton, N.J.  For convenience, we will
% refer to it as the POLLEN DATA.  The first three variables are the
% lengths of geometric features observed sampled pollen grains - in the
% x, y, and z dimensions: a "ridge" along x, a "nub" in the y
% direction, and a "crack" in along the z dimension.  The fourth
% variable is pollen grain weight, and the fifth is density.
% 
% There are 3848 observations, in random order (for people whose
% software packages cannot handle this much data, it is recommended
% that the data be sampled).  The dataset is broken up into eight 
% pieces, POLLEN1.DAT - POLLEN8.DAT, each with 481 observations.  
% We will call the variables:
% 
% 1. RIDGE
% 2. NUB
% 3. CRACK
% 4. WEIGHT
% 5. DENSITY
% 
% 6. OBSERVATION NUMBER (for convenience)
% 
% The data analyst is advised that there is more than one "feature" to
% these data.  Each feature can be observed through various graphical
% techniques, but analytic methods, as well, can help "crack" the
% dataset.
%
% Additional Info:
%
%    I no longer have the description handed out during the JSM, but can
% tell you how I generated the data, in minitab.
% 
% 1. Part A was generated: 5000 (I think) 5-variable, uncorrelated, i.i.d.
% Gaussian observations.
% 
% 2. To get part B, I duplicated part A, then reversed the sign on the
% observations for 3 of the 5 variables.
% 
% 3. Part B was appended to Part A.
% 
% 4. The order of the observations was randomized.
% 
% 5. While waiting for my tardy car-pool companion, I took a piece of
% graph paper, and figured out a dot-matrix representation of the word,
% "EUREKA."  I then added these observations to the "center" of the
% datatset.
% 
% 6. The data were scaled, by variable (something like 1,3,5,7,11).
% 
% 7. The data were rotated, then translated.
% 
% 8. A few points in space within the datacloud were chosen as ellipsoid
% centers, then for each center, all observations within a (scaled and
% rotated) radius were identified, and eliminated - to form ellipsoidal
% voids.
% 
% 9. The variables were given entirely ficticious names.
% 
% FYI, only the folks at Bell Labs, Murray Hill, found everything,
% including the voids.
% 
% Hope this is helpful!
% 
% References:
% 
% Becker, R.A., Denby, L., McGill, R., and Wilks,
% A. (1986). Datacryptanalysis: A Case Study.
% Proceedings of the Section on Statistical Graphics, 92-97.
% 
% Slomka, M. (1986). The Analysis of a Synthetic Data Set.
% Proceedings of the Section on Statistical Graphics, 113-116.
% 
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation pollen

@attribute RIDGE REAL
@attribute NUB REAL
@attribute CRACK REAL
@attribute WEIGHT REAL
@attribute DENSITY REAL
@attribute OBSERVATION_NUMBER INTEGER

@data
-3.2552,-3.7632,-3.9651,1.6808,2.0569,2506
-9.0452,-1.5337,-8.0885,4.3011,6.3025,2507
4.1681,9.5884,-15.2256,-13.7427,4.8370,2508
4.3495,-0.4731,-6.6707,-4.7859,-3.9166,2509
-0.4137,0.2544,-0.2473,0.6697,0.1306,2510
14.7604,6.6566,-6.6095,-17.1486,-4.6284,2511
-2.4533,6.4696,-22.7061,-4.3594,3.2438,2512
-9.8469,12.2963,6.2440,12.0587,7.7770,2513
-0.8586,-6.4758,0.1120,9.1652,-2.0368,2514
-4.7597,1.1619,9.7892,3.6794,0.3178,2515
-3.2723,-1.6963,-10.0875,2.2823,0.2189,2516
6.5791,-5.6417,-3.0259,-9.7162,0.9292,2517
-2.8454,-0.5065,-3.1426,1.7421,1.5637,2518
-12.4262,-11.2640,3.4266,27.5687,-1.5494,2519
-2.3981,0.1364,12.8479,12.5270,-1.5894,2520
-10.4169,-4.1607,6.3530,16.5290,2.8024,2521
-3.4405,8.6630,-12.8936,2.6196,5.5055,2522
-4.5180,4.7110,-0.7210,9.0081,-0.6799,2523
-3.0965,-6.2443,7.7968,2.3657,0.9092,2524
7.5720,2.8397,1.2378,-5.7278,-3.0545,2525
-3.5251,-8.6005,0.1993,4.1078,0.7295,2526
-6.9418,7.1289,-7.5214,4.6243,8.8405,2527
15.3333,1.2530,-2.2918,-24.3236,-0.7197,2528
3.0213,0.3063,7.6120,-12.1404,2.3403,2529
2.3164,7.8167,-4.7382,-5.8708,0.8776,2530
-0.6124,0.2970,-0.2498,0.5741,-0.0682,2531
-13.3798,-0.1099,-7.9154,20.5316,5.2341,2532
7.2876,-2.8232,-18.6916,-10.2287,-1.1664,2533
1.6071,-2.0967,-10.0861,-0.5502,-1.1229,2534
-1.7663,-8.0188,-4.6995,7.1327,-2.3679,2535
-2.7833,-4.9381,-0.9865,10.0566,-2.6789,2536
-2.7594,2.3767,14.6314,2.1273,-0.3139,2537
2.5823,-3.7277,5.8707,1.0185,-2.9797,2538
-1.3530,-3.9329,7.5239,8.7380,-2.6429,2539
-7.7507,-2.9878,8.3568,7.4447,3.0352,2540
-7.4164,4.3527,16.6686,14.0466,1.3975,2541
-1.5760,-0.2070,-7.0496,0.7906,-1.5197,2542
-7.6432,1.1816,0.8298,14.5015,-0.8682,2543
11.9595,3.0365,3.0824,-24.4597,-0.6412,2544
1.0782,-1.8087,-22.4631,-5.3582,-0.2820,2545
4.9022,3.0350,-1.5390,-5.4346,-1.1585,2546
2.8960,-7.3332,-4.9737,-6.9878,-2.9398,2547
4.8729,2.8314,-6.2529,-13.2994,1.2755,2548
-5.7460,-2.2314,-3.4507,3.9041,1.1356,2549
-11.3747,-3.1255,2.6471,20.9097,0.3886,2550
5.2781,2.9167,4.6422,-7.7750,-0.6141,2551
-0.7744,0.0565,-0.1322,0.3683,0.4414,2552
-23.2839,12.4093,17.1480,30.1370,10.2650,2553
4.7601,5.4929,0.0328,-9.5161,-0.3295,2554
-2.4465,12.4774,4.0253,-1.8085,7.5575,2555
7.4712,1.0599,7.7364,-6.9569,-1.4733,2556
-1.3135,4.9687,1.3243,4.4490,0.8007,2557
-0.4318,-3.1523,-0.5866,-1.8942,2.4996,2558
-0.6495,0.5305,2.0410,-0.8764,2.7850,2559
1.3545,2.6771,-0.3074,5.4346,-0.9902,2560
-3.2907,-5.2299,0.7121,12.6082,-0.8810,2561
-0.7645,8.6053,7.1055,0.6664,0.9354,2562
7.7662,-5.1385,-9.9039,-13.3210,-2.5730,2563
5.1210,-5.8687,1.5161,-10.9590,-1.8546,2564
-13.3240,2.8578,15.1740,18.0115,4.8229,2565
1.0658,-2.2111,1.6226,-2.9536,1.5940,2566
-8.4781,-2.8689,-7.4648,16.1573,-3.5607,2567
7.3088,5.6111,-4.2111,-18.0917,0.2911,2568
-12.8222,3.9418,7.4387,19.4313,3.1328,2569
-2.4113,0.5267,-6.0964,1.5782,2.6931,2570
-4.3883,-0.6355,-0.9795,10.9954,0.0612,2571
0.3370,-7.2721,4.3431,-4.8203,-0.7653,2572
-2.5255,7.7168,2.8839,10.6671,0.9794,2573
-0.4613,6.4887,0.4135,3.1874,0.2121,2574
-5.9743,-10.3617,11.4208,3.2642,1.8676,2575
2.4893,3.6060,-9.7011,-7.6973,3.6962,2576
-0.2492,0.3109,-0.2852,0.7914,0.0712,2577
4.7466,-5.8334,-6.4570,-5.4901,-3.6598,2578
-7.1851,-1.2469,11.0841,10.9984,3.4067,2579
-7.1741,-2.7199,-12.8882,12.3660,1.7822,2580
7.1272,2.3685,-5.2895,-13.0496,2.6378,2581
7.6694,3.3473,-15.7663,-10.0457,-2.0973,2582
4.3649,7.9495,-14.6750,-19.2001,4.9743,2583
-7.4030,6.9329,4.3970,13.8923,3.1295,2584
-2.2955,9.6145,10.5443,8.2726,0.7839,2585
10.1558,7.8238,9.1883,-11.6010,-4.3762,2586
11.8478,9.0589,2.9073,-16.2744,-1.9859,2587
-2.7240,4.7953,-9.0826,-3.9640,4.0247,2588
-3.7869,-4.6553,-4.8813,7.7137,-0.4417,2589
-5.4256,-2.0372,10.0975,4.7661,2.8225,2590
7.5720,4.0256,4.9170,-5.2642,-3.6290,2591
8.0528,-0.9845,-8.3628,-15.8511,0.7945,2592
-10.9369,3.0758,4.3842,18.7039,1.9237,2593
-17.7533,2.1300,13.4149,28.7967,2.1056,2594
-0.1274,-1.4931,8.9198,9.4573,-4.8939,2595
-5.0217,-7.1924,-17.3269,7.7473,1.5224,2596
2.8275,-4.7389,-7.4782,-2.0713,-2.6817,2597
-2.2131,-6.5946,-5.5221,1.4340,0.3428,2598
6.5389,6.9315,2.4254,-7.8027,-1.8405,2599
-4.9582,0.9534,-12.4585,-0.0255,4.6120,2600
6.6437,6.6624,0.3978,-11.0992,-0.8042,2601
-3.0191,-0.5531,-8.1564,2.5816,1.2423,2602
5.7970,-1.5527,-8.8594,-3.0004,-5.4962,2603
2.5075,-2.3989,-2.1268,-10.2404,-0.6075,2604
11.0757,10.3461,-6.4626,-24.8530,2.5030,2605
12.3157,2.4377,6.5832,-16.8116,-1.4173,2606
-0.0618,-2.9128,-8.7528,-0.9328,1.1588,2607
0.9312,-3.1967,-3.6020,-1.7947,0.3090,2608
-2.2192,-0.6314,10.4742,5.3411,0.8942,2609
-4.4463,4.3460,-5.6220,-0.6696,4.9834,2610
-10.2964,7.1632,2.9894,15.5270,6.4640,2611
-2.6970,4.4787,6.7714,-0.0823,3.7563,2612
-3.7344,0.0832,11.1252,1.0005,2.2828,2613
0.9704,3.6359,-14.2120,-11.0497,2.7986,2614
0.3454,5.9856,-3.6500,-2.1965,3.6410,2615
-2.3290,-2.0936,-12.8705,4.6206,-0.5340,2616
0.4036,0.9049,-0.5960,1.4464,-1.0669,2617
7.5797,-3.8037,6.8293,-1.1534,-4.8439,2618
6.1807,-0.5661,-4.9647,-14.7786,0.2728,2619
2.3556,-0.4421,10.6351,-6.6862,0.2983,2620
-2.4305,7.9876,-6.9287,-0.8353,2.0147,2621
1.1438,10.2650,1.4534,-2.1528,2.5384,2622
-6.8830,0.7044,2.9494,12.0593,3.2577,2623
6.6048,6.8021,9.8567,-11.5854,0.7787,2624
0.9604,2.0140,-11.0167,-4.1614,0.6159,2625
-9.5209,-6.3618,9.8835,19.1886,-0.3273,2626
-0.1259,5.8418,10.7825,9.1833,-2.3232,2627
-1.8023,2.1635,7.6458,-1.3435,3.2497,2628
-0.6713,0.4760,-1.4345,9.1908,-0.3696,2629
-2.1130,-8.0874,3.1356,4.2883,-1.4377,2630
0.0664,3.8635,-5.5087,2.5125,-0.7537,2631
-3.4053,-0.5462,6.8043,7.6438,-0.1899,2632
-1.1033,-0.0565,-0.0565,0.1249,0.5602,2633
5.8848,4.9242,6.1011,-12.7203,0.2413,2634
5.3115,-1.7126,-13.3362,-2.6716,-3.3811,2635
6.3192,-4.3705,2.3959,-7.3737,-2.2523,2636
3.4151,0.3181,16.9946,-0.6442,0.1045,2637
4.1866,15.3527,14.2777,-1.2263,-1.4881,2638
-0.9923,-3.1620,7.0959,-4.2747,1.3035,2639
-2.2543,0.3969,-8.9822,-3.8658,3.2666,2640
-1.3985,2.2342,1.6984,1.4495,1.8760,2641
-1.1846,-3.4845,-10.9753,4.3785,-3.9129,2642
-3.4463,-3.8456,4.2645,7.9131,1.2331,2643
-8.6851,4.2879,3.1242,20.3494,-1.3951,2644
2.0107,-5.4075,0.5294,1.6403,-2.6939,2645
0.0220,-2.8743,10.4989,9.5779,-6.0458,2646
1.3226,4.0691,12.8231,-1.6666,-1.2132,2647
-2.4274,8.6031,0.4023,0.1305,4.3240,2648
5.8891,-0.2293,9.3627,-7.0981,-0.1059,2649
-0.5060,3.3866,1.4152,2.1916,1.7667,2650
-2.0632,3.5530,-0.3716,1.4493,1.6262,2651
0.0109,0.6221,-0.4414,1.0870,-0.5641,2652
15.5526,13.1824,-4.8531,-23.2795,0.2581,2653
-14.3886,-0.6544,0.6967,21.0418,6.6640,2654
-4.4716,0.7062,-9.9865,4.9306,2.0553,2655
-3.1034,-7.6180,-14.4435,1.4863,0.7256,2656
-5.3177,1.1954,9.7085,13.6311,0.8185,2657
9.7455,6.8790,-7.9368,-12.7179,-0.6102,2658
-4.0674,0.4759,13.4735,15.4961,-3.6164,2659
-14.0431,4.4981,8.5605,13.9180,6.6877,2660
11.0191,4.4778,-2.9610,-15.0704,-4.1611,2661
-1.7072,4.4673,-8.8808,1.3834,3.5814,2662
-5.0759,-3.8722,7.6614,12.8425,-3.6024,2663
-7.5184,1.5226,3.5524,13.6901,2.1463,2664
6.5865,4.4125,2.9337,-15.7199,0.2090,2665
4.0544,-7.8757,-11.6386,0.6286,-3.1246,2666
5.0647,-5.8864,10.9445,-3.8976,-5.5348,2667
-0.7082,0.0423,-0.1313,0.4002,0.5077,2668
5.5305,-2.1347,3.8626,0.1783,-5.1806,2669
0.6862,-4.1811,-7.9178,-7.1962,2.1282,2670
5.6154,-3.1374,-1.6934,-8.7820,-0.7491,2671
4.2901,0.6741,-1.2899,-5.8856,-2.1927,2672
15.8176,2.3514,-2.8417,-18.4112,-6.7085,2673
11.7717,-3.5298,6.9955,-11.7919,-5.1258,2674
-8.4248,-1.0312,10.7181,12.6460,1.0304,2675
-8.0585,4.8846,5.0530,8.0582,4.1393,2676
1.4398,4.1369,10.4590,0.9028,0.0322,2677
-3.1306,-4.0014,-1.8315,0.9781,0.7578,2678
-0.9683,-0.2689,0.0249,0.1046,1.1430,2679
-0.9069,0.0849,-0.1338,0.3046,0.3089,2680
-2.9996,-6.3706,-14.6487,4.5186,0.0212,2681
-0.5633,0.3323,-0.2691,0.6190,-0.1311,2682
-1.5063,6.2170,-7.7758,-3.4106,5.3631,2683
-9.9574,3.2854,-1.2465,15.2994,4.6229,2684
-11.8072,7.1628,6.2422,19.5296,2.2209,2685
-4.8306,-12.3629,-4.3279,8.4672,-1.5653,2686
-0.8468,3.7633,-10.4908,-5.0267,1.8283,2687
9.5460,3.6193,-3.6426,-16.2910,0.0402,2688
7.9444,2.9372,-7.8157,-14.1253,-0.4769,2689
9.6694,-0.9123,-4.9092,-17.2143,-2.5867,2690
-12.3993,4.4085,8.3672,15.2134,6.1846,2691
-1.4774,-0.3421,11.8549,6.3320,-1.4841,2692
-10.9644,-3.5438,7.5474,15.0449,2.4352,2693
-0.7703,-6.3523,4.6578,3.5962,-3.1739,2694
3.3554,-1.5826,-1.0079,-0.5074,-5.6563,2695
6.2367,-3.6117,1.7652,-15.3599,-1.2114,2696
-2.2687,0.9092,-8.0138,4.8235,1.3440,2697
4.9425,-0.4224,2.5339,-9.3116,-0.6337,2698
-12.5226,3.1941,-15.0157,9.7935,8.7083,2699
-3.4301,2.1238,2.5806,9.9395,0.1786,2700
-2.9631,1.4195,-7.5930,2.5449,3.5280,2701
-10.4910,-5.4359,-12.3552,9.9965,3.2749,2702
-2.7942,5.2238,-10.3573,-4.1111,5.7386,2703
-8.2413,5.6726,5.6960,7.4230,4.5818,2704
-1.4960,-0.3393,0.0981,-0.2344,1.0630,2705
4.5206,9.3901,5.6954,-0.6451,-2.4658,2706
0.8524,-4.4059,-3.5716,-3.9915,0.3274,2707
-0.7305,0.6569,-15.6405,-4.8810,5.2222,2708
0.4507,-4.7142,-5.1391,0.4130,-4.6443,2709
-2.9665,1.3522,-6.0882,-0.4323,2.7112,2710
-3.4391,3.6321,-5.6270,-0.0674,2.7929,2711
-5.5869,-6.1282,-11.7324,5.2579,-0.1606,2712
2.8939,0.6803,6.1920,-5.0433,-3.3408,2713
-2.8900,2.0766,-7.7344,-1.0796,3.2631,2714
-0.7155,2.7386,1.2223,0.6038,1.6794,2715
-2.0746,-10.9828,-8.5113,-3.0396,1.6631,2716
5.3199,-3.2239,-4.3219,-5.9276,-6.3401,2717
-0.5585,-0.0356,-0.1096,0.4509,0.7694,2718
3.8082,3.2500,-0.3963,-5.1319,-1.8434,2719
-3.2450,3.3309,-8.3356,-1.9410,4.0056,2720
5.0907,-0.0072,6.7503,-6.5148,-5.2091,2721
-2.1191,-9.3096,-4.8961,0.6473,-0.5682,2722
-8.3907,-3.8204,16.1562,17.9866,0.3020,2723
6.2952,2.9758,-0.8797,-16.0486,0.5824,2724
-9.2425,3.8179,4.8573,17.3259,-0.9540,2725
-14.9715,-11.5162,6.9455,23.6312,0.3909,2726
7.8873,-0.3372,-13.3577,-10.7878,-0.8230,2727
8.2961,4.3766,-0.6122,-18.4887,-0.4354,2728
-4.6247,7.4500,8.2551,7.6495,2.0807,2729
11.6254,9.4374,-11.8092,-21.6331,2.0104,2730
0.7973,5.2594,-8.0939,-10.4614,3.9490,2731
-0.1101,-5.6692,-12.0856,-2.0664,-0.3065,2732
-5.3714,-3.0561,3.9842,9.6230,0.8314,2733
8.5508,-3.5112,11.4201,-11.4453,-3.1415,2734
-7.8063,2.0313,11.2029,11.8935,1.4125,2735
6.6885,-3.8919,-3.8834,-8.3113,-3.8427,2736
-14.1816,-0.0173,9.7422,19.9712,3.2590,2737
6.6826,3.2241,9.1783,-6.9889,-1.5613,2738
1.3172,-7.8237,-2.8053,-3.9344,-1.8855,2739
2.8596,-9.2025,-0.4849,1.3097,-6.8996,2740
-13.4593,1.2592,2.2633,22.9305,3.6818,2741
-2.3396,-8.6383,5.6253,9.8479,-2.5612,2742
-0.3003,2.4091,14.0576,8.9736,-3.7010,2743
-1.1775,0.2900,-10.2386,-2.8550,2.7086,2744
-1.1810,0.8928,-9.6658,-2.1085,3.4719,2745
-6.5967,-4.4858,-10.6701,10.5875,2.7278,2746
10.2727,2.3529,9.6064,-9.3253,-4.9887,2747
0.7672,7.1965,14.4750,-1.4550,1.0858,2748
-0.8074,6.9601,-5.1348,-2.6463,2.8353,2749
-0.0553,0.6363,-0.4422,1.0552,-0.6304,2750
-18.6131,-0.4881,-5.2731,21.8273,7.7810,2751
-1.1008,-0.2405,0.0233,0.0408,1.0105,2752
9.3026,-7.1333,-8.1851,-18.5164,-4.4891,2753
-6.8113,3.4966,-26.4652,0.9902,4.0522,2754
9.0244,2.8838,2.6531,-15.4918,-1.2259,2755
-1.3036,9.9239,-2.9402,-0.8772,4.1406,2756
1.5990,0.8529,-7.6023,0.8329,-0.3067,2757
-1.0093,1.7758,-8.0212,-2.5829,2.4030,2758
6.4832,-3.4667,5.3334,-11.3343,-0.6364,2759
-1.3783,1.6117,2.7687,3.3655,2.5632,2760
9.8971,3.2934,8.7314,-11.5109,-2.9672,2761
3.5010,-2.1125,-0.6523,-4.9500,-0.0531,2762
-0.0153,-5.6945,-5.0618,-5.5656,-0.4722,2763
9.6442,5.4268,-3.5639,-14.8453,-1.3840,2764
-2.0102,2.2632,6.4772,2.1855,3.6028,2765
-7.9765,-4.4168,7.3465,12.0831,-1.0621,2766
-3.9584,2.9216,6.2234,12.7288,-0.4425,2767
2.3714,7.2740,5.9039,1.5626,-2.6641,2768
-0.8028,8.4789,-9.2207,2.0394,0.4983,2769
-3.4130,-3.8760,-0.5407,0.2798,1.1079,2770
-3.7582,-3.0229,-4.2680,1.8846,1.6067,2771
4.9494,-3.9060,-4.6001,-6.8970,-1.9147,2772
-3.9444,-4.8179,-6.0380,8.2793,1.9483,2773
-1.3324,-6.8791,11.0696,2.5298,-1.7708,2774
-0.2618,5.4011,-2.3351,-0.5161,3.9330,2775
-4.0378,-4.5277,-6.3267,7.6357,0.8619,2776
-1.9553,7.1540,-10.2940,2.4387,0.6415,2777
-1.1826,6.2112,-5.5928,-0.8282,2.1105,2778
8.5475,-3.1937,8.6654,-7.1912,-5.5964,2779
-3.1399,3.0184,-9.5574,2.1235,3.5386,2780
8.7813,0.1650,-1.8532,-10.8474,-6.0003,2781
3.9715,-1.0902,-9.1957,-8.6562,-1.1310,2782
-0.9560,0.0495,-0.1145,0.2597,0.3717,2783
2.4691,8.1788,-0.1196,-6.7761,2.6307,2784
4.9865,-1.1365,-3.0525,-2.0907,-6.3214,2785
3.9693,4.9908,0.5323,-5.4026,2.2013,2786
7.8342,1.2255,-0.0408,-12.3336,-1.9455,2787
-11.3998,-5.6573,5.8625,11.9644,2.9862,2788
5.5245,0.9510,-12.7400,-15.1758,-0.9061,2789
1.3473,-3.2327,5.3944,-6.6934,-1.2029,2790
-1.3294,-4.4766,-7.1048,-8.5360,1.0719,2791
-10.0900,-0.5761,0.8244,15.8781,1.5845,2792
-7.3710,-1.9225,-10.7821,14.0621,2.4865,2793
-0.3732,-9.0036,-2.4042,4.7694,-3.3511,2794
-0.6542,1.8005,-3.3732,4.2505,0.4934,2795
7.1932,-3.2514,-2.8322,-15.7041,3.2345,2796
-0.2721,-7.0307,-2.9005,-7.5497,-0.5808,2797
-11.3170,-0.0586,0.5779,14.8867,4.5791,2798
-2.9586,-1.3331,10.2532,11.9154,-1.7573,2799
-3.8851,1.7047,-7.7619,-0.4684,2.9209,2800
3.6947,0.9412,9.2431,-1.7357,-0.3252,2801
5.4820,0.0230,-2.3651,-4.2932,-3.8257,2802
1.5078,-1.4208,6.9462,7.1797,-4.8293,2803
-5.6806,2.2065,10.9377,11.8698,1.7036,2804
6.4561,0.6552,13.1128,-3.0496,-2.9807,2805
-3.7326,-1.4633,-7.2184,-1.2819,3.2524,2806
-2.7507,-4.0719,-10.0206,-0.1782,-0.5434,2807
-1.7110,-7.4596,9.2574,1.5021,-0.9444,2808
-0.4360,-3.5444,9.3488,6.0982,-4.9909,2809
3.8260,13.9823,7.1220,-3.0404,-0.6881,2810
-4.4754,-1.7076,-1.2199,4.9180,-0.0984,2811
-9.8493,-1.4096,1.1927,18.7584,-0.8710,2812
-6.8533,-13.3945,-9.1016,10.6258,-1.2272,2813
14.8939,1.8454,-2.0088,-15.9426,-3.0714,2814
0.4704,-4.6872,-8.8740,-1.3418,-0.8774,2815
-12.6153,-4.9833,4.8822,27.0626,0.1220,2816
-9.7978,-7.0781,-8.2896,15.6039,3.1899,2817
0.3620,-1.9016,3.6232,3.2122,-4.2075,2818
4.7841,5.7091,-2.7341,-5.3570,-1.5774,2819
-6.7298,-5.3260,0.2957,5.5005,0.6078,2820
-3.0598,-9.4086,2.6453,0.8293,-0.6215,2821
-3.5729,-0.3303,-2.5167,1.4708,3.4774,2822
-7.5051,-9.9944,-13.6992,4.2828,3.9724,2823
-11.7047,-9.5410,6.9538,13.8132,0.4828,2824
-17.6701,-2.5328,-15.5820,26.0515,3.7522,2825
4.0982,3.8631,7.5167,-9.9689,0.6956,2826
-1.7666,1.8309,-11.5613,-0.1556,3.3173,2827
18.0560,-6.4657,-1.7948,-28.2012,-5.1837,2828
11.2149,9.5926,2.1328,-14.1289,-2.7560,2829
-2.6520,-3.2490,10.2096,4.8182,-2.8560,2830
-4.1083,-3.8281,-4.1593,0.9449,3.6588,2831
2.3118,-6.5016,-2.4546,3.2174,-3.9249,2832
5.7588,-1.1187,-0.2421,-8.6585,-3.2766,2833
-5.0252,-4.6071,7.4119,8.0482,1.1787,2834
-12.0310,1.6982,0.4356,24.0739,0.5306,2835
5.9723,0.0489,8.7570,2.3910,-8.7624,2836
1.1826,-4.4216,-1.8958,-5.7236,1.0588,2837
4.9676,2.4779,19.7760,-3.7628,-1.8924,2838
-1.1671,-0.2263,0.0225,0.0090,0.9442,2839
-1.8511,-8.7084,-2.9658,7.1159,-3.1291,2840
-0.2779,-6.1411,7.0725,6.9622,-5.3156,2841
11.0273,-7.3010,-3.3289,-13.5838,-3.8805,2842
11.5959,-7.6759,-3.7229,-17.7590,-5.7095,2843
1.0932,-4.5512,5.2683,4.3839,-2.7204,2844
-0.8011,4.8325,-2.4255,0.7173,2.5407,2845
4.3145,0.7501,6.7871,-1.2819,-2.5193,2846
2.8881,1.8127,2.3262,-3.5706,-0.2361,2847
-5.2553,-4.0834,6.3542,10.0925,3.3942,2848
-1.0526,-6.8701,4.8413,15.1849,-5.2253,2849
-1.7738,3.7874,-0.8789,0.7062,2.5670,2850
9.1530,-3.0916,-10.8257,-13.8106,-3.3954,2851
2.2705,11.6900,9.7963,-4.8005,1.4651,2852
-11.8536,4.0044,-6.1727,14.1917,5.1933,2853
-9.6144,0.7796,11.0909,13.8763,2.9090,2854
4.4413,2.3699,10.8425,-4.1719,1.1287,2855
7.3950,1.4916,9.2739,-8.3472,-4.3379,2856
-16.5580,8.9177,-4.0974,15.5272,10.8673,2857
4.6738,-4.9473,10.2286,-2.2733,-4.6580,2858
13.2344,1.0435,-6.1490,-13.6482,-7.5471,2859
-3.1149,-7.2182,-0.4440,3.6748,-0.9630,2860
0.7579,6.4872,15.2201,0.5325,2.3731,2861
1.4087,1.1342,-12.5340,-4.4206,1.4160,2862
-2.6931,7.2160,-5.6850,-0.7635,4.8730,2863
10.5871,-5.3417,6.5907,-14.2505,-5.6574,2864
0.8994,-0.2561,-2.2242,0.7768,2.0580,2865
2.6335,-0.5218,3.4981,2.1906,-4.2154,2866
6.9296,-6.9843,-3.4134,-9.2040,-3.6255,2867
0.1982,3.7593,-10.6180,0.3239,-1.6954,2868
-0.3174,-5.8795,3.5481,4.7156,-1.9893,2869
11.7113,-6.3126,-8.9817,-20.0277,-3.6371,2870
0.7474,0.9412,-9.9079,-3.3013,-0.0103,2871
-3.4242,8.8641,-0.3601,-1.3197,4.9601,2872
5.0762,5.5792,-3.0709,-7.9800,-0.6296,2873
3.1015,2.6773,5.3857,-7.9763,-0.5696,2874
-7.6988,-1.5873,2.5626,14.1614,-0.7488,2875
-0.1088,-5.3274,-1.3741,-0.2801,-0.9612,2876
-3.9104,-5.5896,3.9937,15.8948,-2.5400,2877
-2.0701,-5.5403,-8.5507,1.5258,0.3383,2878
-2.1790,2.6440,7.8011,3.5355,-3.5045,2879
6.1348,11.8920,-0.6222,-8.6304,1.9950,2880
0.1367,-8.2790,1.0735,0.1492,-3.5095,2881
-6.5300,-5.7885,1.2993,11.9717,-1.1686,2882
-3.9775,6.5385,2.8254,-2.1161,5.0813,2883
4.4752,7.2164,10.1926,-1.6241,0.3027,2884
-15.0393,5.8987,-2.5534,21.1235,3.7899,2885
6.1221,-5.9531,-2.4891,-4.0212,-8.8468,2886
-12.4554,-0.3745,7.0167,25.5544,-0.6952,2887
4.2484,6.8674,7.5348,-5.7997,2.0108,2888
2.7650,-0.0854,9.6972,-0.5078,-0.3527,2889
1.7619,-4.2253,-3.3058,-0.8849,-2.8867,2890
-7.0484,8.9793,7.4884,11.0151,2.1760,2891
0.1631,8.0097,-0.2169,-7.3624,6.0301,2892
-16.2738,-3.0438,2.2037,25.0273,3.4936,2893
-1.2359,-5.1708,10.4367,6.6305,-3.9353,2894
-4.1282,-4.6026,3.8796,5.6628,1.2372,2895
7.1625,1.6269,-10.0587,-11.2480,-0.7119,2896
-9.2131,2.0580,10.0957,19.4592,0.9153,2897
-10.5425,-1.6450,10.1902,24.1786,-2.3147,2898
7.4915,3.7798,2.5796,-9.2531,-1.1676,2899
4.3340,-2.9336,9.0104,-8.5037,1.0005,2900
3.6715,6.2491,4.5666,-5.3046,1.2466,2901
-0.7735,-5.7979,1.1494,5.5300,-3.0522,2902
1.3263,5.3231,-11.4119,-3.1699,1.8977,2903
-8.6880,-3.6677,12.1936,11.8173,2.2206,2904
9.8167,1.3311,-2.4630,-20.6503,1.0905,2905
-4.5044,-1.5032,-3.8027,10.8244,0.0847,2906
11.1010,4.2595,-2.0097,-17.8069,-2.8276,2907
-3.3585,-1.9667,1.2244,9.1357,-0.5018,2908
2.9295,-1.2586,-2.4876,1.1403,-3.2217,2909
6.0526,5.9951,-0.2573,-12.6571,1.8779,2910
7.3367,-2.5608,7.5153,-7.6027,-1.9229,2911
7.5583,9.4701,4.3954,-17.0588,1.8439,2912
-18.9337,-4.2510,10.2498,23.9786,8.8413,2913
-3.3107,-7.7069,-1.7534,1.1119,0.7453,2914
4.3978,6.1012,-8.0707,-8.1738,0.4100,2915
8.3765,1.5692,5.0427,-8.8416,-3.6663,2916
-3.1391,-0.7328,-8.7568,6.1973,0.6070,2917
7.7112,4.6946,10.1490,-8.2606,-0.8072,2918
8.8242,3.0111,4.8812,-16.3303,1.6318,2919
-4.4908,-2.4769,14.0806,11.2870,0.4274,2920
3.8297,5.1100,8.5940,-8.3545,0.6667,2921
7.2054,-0.1863,7.9592,-8.1458,-4.3313,2922
-13.0764,-2.9020,9.7975,22.3366,1.6184,2923
4.2274,-6.3518,-9.0406,-5.7867,-3.0528,2924
