% Dow-Jones Industrial Average (DJIA) closing values from 1900 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in  The American Statistician.
% ---
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation djdc0093

@attribute date DATE yyMMdd
@attribute closing_value REAL

@data
540604,327.63
540607,327.96
540608,321.00
540609,319.27
540610,320.12
540611,322.09
540614,322.65
540615,325.21
540616,327.28
540617,327.21
540618,327.91
540621,328.56
540622,329.51
540623,330.72
540624,332.20
540625,332.53
540628,336.12
540629,336.90
540630,333.53
540701,334.12
540702,337.66
540706,341.12
540707,340.34
540708,339.81
540709,341.25
540712,340.91
540713,340.04
540714,340.44
540715,341.06
540716,339.96
540719,338.64
540720,337.62
540721,339.98
540722,342.97
540723,343.48
540726,343.39
540727,344.69
540728,345.11
540729,346.15
540730,347.92
540802,349.57
540803,349.61
540804,349.74
540805,347.79
540806,343.06
540809,340.87
540810,343.56
540811,346.41
540812,345.84
540813,346.64
540816,349.61
540817,348.38
540818,348.51
540819,349.89
540820,350.38
540823,347.64
540824,346.32
540825,344.60
540826,343.35
540827,344.48
540830,341.25
540831,335.80
540901,338.13
540902,341.15
540903,343.10
540907,345.37
540908,346.07
540909,346.73
540910,347.83
540913,351.10
540914,351.78
540915,350.63
540916,352.37
540917,355.32
540920,353.48
540921,356.40
540922,358.36
540923,359.63
540924,361.67
540927,362.26
540928,363.32
540929,361.73
540930,360.46
541001,359.88
541004,362.73
541005,363.37
541006,364.43
541007,363.79
541008,363.77
541011,361.43
541012,359.57
541013,358.91
541014,354.69
541015,353.20
541018,354.35
541019,354.75
541020,357.42
541021,358.08
541022,358.61
541025,356.34
541026,356.32
541027,355.73
541028,354.56
541029,352.14
541101,353.96
541103,361.50
541104,366.95
541105,366.00
541108,369.46
541109,371.07
541110,371.88
541111,374.91
541112,377.10
541115,376.74
541116,379.39
541117,379.69
541118,377.44
541119,378.01
541122,379.47
541123,382.74
541124,384.63
541126,387.79
541129,388.51
541130,386.77
541201,384.04
541202,385.63
541203,389.60
541206,392.48
541207,393.88
541208,393.08
541209,391.53
541210,390.08
541213,389.79
541214,387.03
541215,388.92
541216,393.14
541217,394.94
541220,397.32
541221,398.11
541222,397.07
541223,397.15
541227,393.88
541228,398.51
541229,401.97
541230,401.97
541231,404.39
550103,408.89
550104,406.17
550105,397.24
550106,391.89
550107,395.60
550110,400.89
550111,400.25
550112,399.78
550113,398.34
550114,396.54
550117,388.20
550118,390.98
550119,392.31
550120,393.03
550121,395.90
550124,396.00
550125,397.00
550126,401.97
550127,402.60
550128,404.68
550131,408.83
550201,409.70
550202,407.11
550203,405.85
550204,409.76
550207,409.59
550208,405.70
550209,410.32
550210,412.89
550211,413.99
550214,411.39
550215,411.95
550216,409.98
550217,410.41
550218,411.63
550221,411.28
550223,411.48
550224,410.30
550225,409.50
550228,411.87
550301,413.71
550302,417.18
550303,418.33
550304,419.68
550307,416.84
550308,409.13
550309,404.90
550310,406.83
550311,401.08
550314,391.36
550315,399.28
550316,403.14
550317,405.23
550318,404.75
550321,402.40
550322,404.47
550323,410.87
550324,414.49
550325,414.77
550328,412.91
550329,413.73
550330,410.13
550331,409.70
550401,413.84
550404,412.97
550405,415.90
550406,416.42
550407,418.20
550411,418.77
550412,420.94
550413,421.57
550414,422.46
550415,425.45
550418,428.42
550419,427.88
550420,428.62
550421,428.45
550422,425.52
550425,426.86
550426,430.64
550427,428.10
550428,423.19
550429,425.65
550502,426.30
550503,422.78
550504,422.54
550505,423.39
550506,423.84
550509,424.32
550510,423.80
550511,420.29
550512,418.20
550513,419.57
550516,415.01
550517,414.12
550518,417.83
550519,419.72
550520,422.89
550523,420.32
550524,420.39
550525,421.77
550526,424.95
550527,425.66
550531,424.86
550601,424.88
550602,425.80
550603,428.53
550606,431.49
550607,434.55
550608,436.95
550609,435.07
550610,437.72
550613,440.17
550614,438.20
550615,441.93
550616,442.48
550617,444.08
550620,444.38
550621,446.80
550622,447.37
550623,448.82
550624,448.93
550627,449.86
550628,449.02
550629,449.70
550630,451.38
550701,453.82
550705,459.42
550706,467.41
550707,460.23
550708,461.18
550711,464.24
550712,462.97
550713,457.40
550714,458.49
550715,460.23
550718,460.07
550719,456.72
550720,458.10
550721,461.07
550722,464.69
550725,468.02
550726,468.41
550727,468.45
550728,466.46
550729,465.85
550801,460.25
550802,460.82
550803,460.98
550804,454.18
550805,456.40
550808,454.05
550809,448.84
550810,450.29
550811,455.18
550812,457.01
550815,456.09
550816,453.26
550817,452.85
550818,452.53
550819,453.57
550822,452.55
550823,457.35
550824,459.39
550825,461.27
550826,463.70
550829,464.37
550830,464.67
550831,468.18
550901,469.63
550902,472.53
550906,476.24
550907,475.20
550908,475.06
550909,474.59
550912,476.51
550913,480.93
550914,482.90
550915,481.56
550916,483.67
550919,483.80
550920,483.67
550921,485.98
550922,485.96
550923,487.45
550926,455.56
550927,465.93
550928,472.61
550929,468.68
550930,466.62
551003,455.70
551004,458.85
551005,461.14
551006,458.19
551007,454.41
551010,441.14
551011,438.59
551012,445.58
551013,444.91
551014,444.68
551017,446.13
551018,448.58
551019,453.09
551020,457.66
551021,458.47
551024,460.82
551025,458.40
551026,455.72
551027,453.77
551028,454.85
551031,454.87
551101,454.89
551102,454.92
551103,461.97
551104,467.35
551107,470.58
551109,473.90
551110,472.52
551111,476.54
551114,484.88
551115,487.07
551116,487.38
551117,485.26
551118,482.91
551121,477.30
551122,481.91
551123,482.62
551125,482.88
551128,480.96
551129,482.60
551130,483.26
551201,481.39
551202,482.72
551205,487.16
551206,486.73
551207,486.35
551208,487.80
551209,487.64
551212,483.72
551213,484.29
551214,480.84
551215,480.72
551216,482.08
551219,481.80
551220,481.84
551221,485.49
551222,486.08
551223,486.59
551227,485.81
551228,484.22
551229,484.56
551230,488.40
560103,485.78
560104,484.00
560105,484.02
560106,485.68
560109,479.74
560110,476.12
560111,478.42
560112,481.80
560113,481.80
560116,476.24
560117,477.73
560118,472.89
560119,468.49
560120,464.40
560123,462.35
560124,467.88
560125,470.71
560126,466.82
560127,466.56
560130,467.56
560131,470.74
560201,473.28
560202,473.43
560203,477.44
560206,478.57
560207,476.56
560208,471.23
560209,467.22
560210,467.66
560213,467.17
560214,465.72
560215,470.64
560216,469.61
560217,477.05
560220,476.46
560221,476.93
560223,481.50
560224,485.66
560227,485.00
560228,485.71
560229,483.65
560301,486.69
560302,488.84
560305,491.68
560306,491.41
560307,491.26
560308,492.36
560309,497.84
560312,500.24
560313,499.33
560314,503.88
560315,507.50
560316,507.60
560319,509.76
560320,512.62
560321,507.92
560322,510.94
560323,513.03
560326,512.42
560327,508.68
560328,510.25
560329,511.79
560402,515.10
560403,515.91
560404,518.65
560405,516.57
560406,521.05
560409,518.52
560410,510.04
560411,512.70
560412,509.15
560413,509.99
560416,509.15
560417,507.95
560418,506.55
560419,504.33
560420,507.20
560423,507.28
560424,503.36
560425,503.02
560426,507.12
560427,512.03
560430,516.12
560501,513.96
560502,512.78
560503,514.03
560504,516.44
560507,512.89
560508,509.13
560509,508.16
560510,501.56
560511,501.25
560514,497.28
560515,494.83
560516,492.69
560517,496.63
560518,496.39
560521,491.62
560522,484.13
560523,480.16
560524,473.51
560525,472.49
560528,468.81
560529,477.68
560531,478.05
560601,480.63
560604,483.22
560605,483.19
560606,480.54
560607,482.99
560608,475.29
560611,479.41
560612,485.49
560613,487.08
560614,485.52
560615,485.91
560618,483.91
560619,484.52
560620,485.00
560621,488.26
560622,487.95
560625,486.43
560626,489.37
560627,492.04
560628,492.50
560629,492.78
560702,491.92
560703,495.74
560705,500.54
560706,504.14
560709,506.52
560710,508.34
560711,509.65
560712,507.44
560713,511.10
560716,512.98
560717,514.43
560718,513.39
560719,513.86
560720,514.57
560723,513.61
560724,513.17
560725,514.13
560726,515.85
560727,512.30
560730,513.42
560731,517.81
560801,518.69
560802,520.95
560803,520.27
560806,513.88
560807,515.88
560808,518.74
560809,519.04
560810,517.38
560813,514.40
560814,517.27
560815,517.70
560816,517.19
560817,515.79
560820,511.24
560821,505.43
560822,502.34
560823,507.06
560824,507.91
560827,505.70
560828,503.05
560829,500.90
560830,495.96
560831,502.04
560904,507.66
560905,509.82
560906,509.49
560907,506.76
560910,505.56
560911,502.16
560912,499.97
560913,499.69
560914,500.32
560917,498.76
560918,493.45
560919,488.72
560920,487.13
560921,490.33
560924,487.70
560925,481.08
560926,481.60
560927,479.76
560928,475.25
561001,468.70
561002,475.41
561003,482.04
561004,481.24
561005,482.39
561008,483.38
561009,481.32
561010,487.32
561011,488.06
561012,490.19
561015,489.40
561016,487.57
561017,484.66
561018,486.31
561019,486.12
561022,485.27
561023,485.05
561024,482.67
561025,481.08
561026,486.06
561029,486.94
561030,486.47
561031,479.85
561101,487.62
561102,490.47
561105,495.37
561107,491.15
561108,488.72
561109,485.35
561112,487.05
561113,486.69
561114,482.36
561115,480.20
561116,480.67
561119,474.56
561120,470.07
561121,467.91
561123,472.56
561126,470.29
561127,470.18
561128,466.10
561129,466.62
561130,472.78
561203,480.61
561204,481.38
561205,488.55
561206,492.74
561207,494.79
561210,493.18
561211,490.36
561212,487.51
561213,490.47
561214,492.08
561217,493.75
561218,495.09
561219,493.81
561220,490.44
561221,494.38
561226,496.74
561227,496.38
561228,496.41
561231,499.47
570102,496.03
570103,499.20
570104,498.22
570107,495.20
570108,493.86
570109,493.21
570110,495.51
570111,493.81
570114,489.29
570115,484.75
570116,485.05
570117,484.01
570118,477.46
570121,475.90
570122,477.49
570123,479.93
570124,481.30
570125,478.34
570128,474.59
570129,476.92
570130,480.53
570131,479.16
570201,477.22
570204,477.19
570205,469.96
570206,470.81
570207,468.71
570208,466.29
570211,457.44
570212,454.82
570213,462.14
570214,461.56
570215,468.07
570218,467.40
570219,466.84
570220,469.00
570221,466.93
570225,466.90
570226,467.72
570227,466.26
570228,464.62
570301,468.91
570304,471.48
570305,472.88
570306,474.87
570307,474.17
570308,471.63
570311,469.50
570312,470.31
570313,472.53
570314,473.93
570315,474.28
570318,472.30
570319,473.93
570320,473.93
570321,474.02
570322,472.94
570325,471.51
570326,472.24
570327,473.12
570328,475.01
570329,474.81
570401,474.98
570402,477.55
570403,478.31
570404,477.43
570405,477.61
570408,479.04
570409,482.66
570410,485.17
570411,484.70
570412,486.72
570415,485.84
570416,484.32
570417,485.02
570418,488.03
570422,488.79
570423,491.88
570424,493.66
570425,492.29
570426,491.50
570429,493.95
570430,494.36
570501,495.76
570502,498.56
570503,497.54
570506,496.32
570507,494.68
570508,496.73
570509,496.76
570510,498.30
570513,502.21
570514,500.46
570515,501.98
570516,504.84
570517,505.60
570520,505.98
570521,506.04
570522,504.43
570523,504.02
570524,504.02
570527,499.21
570528,497.72
570529,502.18
570531,504.93
570603,503.76
570604,502.97
570605,502.07
570606,504.55
570607,505.63
570610,503.76
570611,509.48
570612,509.66
570613,511.58
570614,511.79
570617,513.19
570618,511.32
570619,505.92
570620,503.56
570621,500.00
570624,497.08
570625,501.98
570626,500.78
570627,503.03
570628,503.29
570701,503.29
570702,507.55
570703,513.25
570705,516.89
570708,518.41
570709,516.37
570710,519.81
570711,517.97
570712,520.77
570715,520.16
570716,517.42
570717,515.11
570718,515.64
570719,515.73
570722,515.32
570723,515.61
570724,515.78
570725,516.69
570726,514.59
570729,508.25
570730,508.93
570731,508.52
570801,506.21
570802,505.10
570805,500.78
570806,494.13
570807,498.48
570808,496.87
570809,496.78
570812,492.32
570813,492.14
570814,485.93
570815,487.30
570816,488.20
570819,478.95
570820,483.86
570821,485.14
570822,481.46
570823,475.74
570826,470.14
570827,477.55
570828,477.79
570829,476.06
570830,484.35
570903,486.13
570904,482.60
570905,479.51
570906,478.63
570909,474.28
570910,470.23
570911,474.40
570912,480.56
570913,481.02
570916,478.08
570917,478.28
570918,478.60
570919,476.12
570920,468.42
570923,458.96
570924,462.87
570925,456.95
570926,457.01
570927,456.89
570930,456.30
571001,460.80
571002,465.03
571003,465.82
571004,461.70
571007,452.42
571008,450.56
571009,451.40
571010,441.71
571011,441.16
571014,443.78
571015,447.90
571016,443.93
571017,436.87
571018,433.83
571021,423.06
571022,419.79
571023,437.13
571024,436.40
571025,435.15
571028,432.14
571029,435.76
571030,440.28
571031,441.04
571101,434.71
571104,434.04
571106,435.82
571107,438.91
571108,434.12
571111,434.94
571112,429.75
571113,430.07
571114,427.94
571115,439.35
571118,434.96
571119,431.73
571120,433.37
571121,439.80
571122,442.68
571125,444.38
571126,435.34
571127,446.03
571129,449.87
571202,446.91
571203,446.55
571204,448.87
571205,449.55
571206,447.20
571209,443.76
571210,439.24
571211,439.36
571212,438.48
571213,440.48
571216,433.40
571217,425.65
571218,426.18
571219,431.26
571220,427.20
571223,428.08
571224,429.11
571226,434.16
571227,432.90
571230,431.78
571231,435.69
580102,439.27
580103,444.56
580106,442.56
580107,447.79
580108,446.61
580109,443.24
580110,438.68
580113,439.71
580114,441.80
580115,445.20
580116,445.23
580117,444.12
580120,447.29
580121,446.64
580122,445.70
580123,447.93
580124,450.66
580127,448.46
580128,448.67
580129,451.16
580130,449.72
580131,450.02
580203,453.98
580204,458.65
580205,454.89
580206,453.13
580207,448.76
580210,445.94
580211,442.35
580212,441.21
580213,440.24
580214,444.44
580217,442.27
580218,442.71
580219,443.06
580220,439.74
580221,439.62
580224,437.19
580225,436.89
580226,440.42
580227,437.80
580228,439.92
580303,443.38
580304,445.06
580305,446.58
580306,450.96
580307,451.49
580310,451.90
580311,455.92
580312,454.60
580313,454.10
580314,453.04
580317,448.23
580318,447.38
580319,449.96
580320,449.46
580321,452.49
580324,453.75
580325,450.96
580326,449.70
580327,448.64
580328,448.61
580331,446.76
580401,445.47
580402,441.21
580403,440.50
580407,440.09
580408,442.59
580409,441.88
580410,441.06
580411,441.24
580414,443.76
580415,447.58
580416,444.35
580417,445.09
580418,449.31
580421,450.72
580422,449.55
580423,450.11
580424,453.42
580425,454.92
580428,454.51
580429,451.78
580430,455.86
580501,457.01
580502,459.56
580505,461.12
580506,463.67
580507,462.88
580508,462.50
580509,462.56
580512,460.74
580513,459.86
580514,455.45
580515,457.86
580516,457.10
580519,455.98
580520,459.83
580521,458.50
580522,460.24
580523,461.03
580526,461.06
580527,460.68
580528,460.44
580529,462.70
580602,466.11
580603,468.14
580604,468.58
580605,468.55
580606,469.60
580609,469.46
580610,468.19
580611,467.93
580612,471.42
580613,474.77
580616,476.56
580617,478.97
580618,476.65
580619,471.57
580620,473.60
580623,471.66
580624,470.43
580625,471.54
580626,474.01
580627,475.42
580630,478.18
580701,478.82
580702,480.15
580703,480.17
580707,481.85
580708,480.00
580709,477.59
580710,478.97
580711,482.85
580714,476.89
580715,478.82
580716,481.00
580717,485.70
580718,486.55
580721,493.36
580722,494.89
580723,494.06
580724,497.12
580725,501.76
580728,502.81
580729,501.38
580730,504.37
580731,502.99
580801,505.43
580804,510.33
580805,506.95
580806,503.11
580807,506.10
580808,510.13
580811,512.42
580812,508.19
580813,509.22
580814,510.30
580815,506.13
580818,502.67
580819,503.64
580820,503.96
580821,507.10
580822,508.28
580825,508.28
580826,509.63
580827,510.39
580828,507.72
580829,508.63
580902,511.77
580903,513.71
580904,513.44
580905,512.77
580908,515.23
580909,518.64
580910,516.20
580911,520.43
580912,519.43
580915,523.40
580916,526.57
580917,525.89
580918,522.34
580919,526.48
580922,524.01
580923,525.89
580924,528.15
580925,525.83
580926,526.83
580929,529.04
580930,532.09
581001,530.94
581002,532.09
581003,533.73
581006,536.29
581007,539.40
581008,539.31
581009,539.61
581010,543.36
581013,545.95
581014,541.72
581015,536.14
581016,540.11
581017,546.36
581020,544.19
581021,543.72
581022,542.31
581023,540.72
581024,539.52
581027,535.00
581028,536.88
581029,542.72
581030,543.31
581031,543.22
581103,545.16
581105,550.68
581106,554.85
581107,554.26
581110,557.72
581111,561.13
581112,562.39
581113,560.75
581114,564.68
581117,567.44
581118,564.89
581119,565.97
581120,566.24
581121,559.57
581124,544.89
581125,540.52
581126,549.15
581128,557.46
581201,560.07
581202,558.57
581203,558.81
581204,559.10
581205,556.75
581208,556.08
581209,558.13
581210,564.98
581211,563.07
581212,562.27
581215,563.98
581216,565.18
581217,569.38
581218,572.38
581219,573.17
581222,571.23
581223,566.39
581224,572.73
581229,577.31
581230,581.80
581231,583.65
590102,587.59
590105,590.17
590106,591.37
590107,583.15
590108,588.14
590109,592.72
590112,592.64
590113,590.70
590114,591.64
590115,594.81
590116,595.75
590119,594.40
590120,595.69
590121,597.66
590122,595.69
590123,596.07
590126,592.37
590127,594.66
590128,588.53
590129,590.40
590130,593.96
590202,592.23
590203,592.34
590204,589.38
590205,586.12
590206,582.33
590209,574.46
590210,582.65
590211,584.03
590212,581.89
590213,587.97
590216,587.91
590217,586.71
590218,588.82
590219,595.04
590220,602.21
590224,602.91
590225,601.18
590226,602.00
590227,603.50
590302,605.03
590303,610.78
590304,611.84
590305,611.87
590306,609.52
590309,609.96
590310,611.14
590311,611.49
590312,613.75
590313,614.69
590316,607.88
590317,612.69
590318,610.87
590319,610.02
590320,610.37
590323,605.56
590324,606.73
590325,606.47
590326,606.58
590330,602.65
590331,601.71
590401,602.94
590402,607.52
590403,611.93
590406,611.16
590407,610.34
590408,606.44
590409,605.50
590410,605.97
590413,607.76
590414,609.53
590415,612.50
590416,617.58
590417,624.06
590420,627.08
590421,629.23
590422,625.15
590423,623.27
590424,627.39
590427,629.87
590428,628.87
590429,625.87
590430,623.75
590501,625.06
590504,625.06
590505,625.90
590506,624.39
590507,615.64
590508,621.36
590511,625.03
590512,627.66
590513,633.05
590514,637.04
590515,634.53
590518,633.53
590519,635.44
590520,631.87
590521,631.65
590522,634.74
590525,632.35
590526,632.38
590527,636.68
590528,639.58
590529,643.79
590601,643.51
590602,637.45
590603,637.39
590604,630.54
590605,629.98
590608,621.62
590609,617.62
590610,627.17
590611,627.49
590612,627.42
590615,624.59
590616,621.40
590617,628.05
590618,629.41
