% Standard and Poor's 500 Index closing values from 1926 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in The American Statistician.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation spdc2693

@attribute date DATE yyMMdd
@attribute values REAL

@data
690528,103.26
690529,103.46
690602,102.94
690603,102.63
690604,102.59
690605,102.76
690606,102.12
690609,101.20
690610,100.42
690611,99.55
690612,98.26
690613,98.65
690616,98.32
690617,97.95
690618,97.81
690619,97.24
690620,96.67
690623,96.23
690624,97.32
690625,97.01
690626,97.25
690627,97.33
690630,97.71
690701,98.08
690702,98.94
690703,99.61
690707,99.03
690708,97.63
690709,96.88
690710,95.38
690711,95.77
690714,94.55
690715,94.24
690716,95.18
690717,95.76
690718,94.95
690722,93.52
690723,93.12
690724,92.80
690725,91.96
690728,90.21
690729,89.48
690730,89.93
690731,91.83
690801,93.47
690804,92.99
690805,93.41
690806,93.92
690807,93.99
690808,93.94
690811,93.36
690812,92.63
690813,92.70
690814,93.34
690815,94.00
690818,94.57
690819,95.07
690820,95.07
690821,95.35
690822,95.92
690825,94.93
690826,94.30
690827,94.49
690828,94.89
690829,95.51
690902,95.54
690903,94.98
690904,94.20
690905,93.64
690908,92.70
690909,93.38
690910,94.95
690911,94.22
690912,94.35
690915,94.87
690916,94.95
690917,94.63
690918,94.90
690919,95.19
690922,95.63
690923,95.63
690924,95.50
690925,94.77
690926,94.16
690929,93.41
690930,93.12
691001,92.52
691002,93.24
691003,93.19
691006,93.36
691007,93.09
691008,93.67
691009,93.03
691010,93.56
691013,94.55
691014,95.70
691015,95.72
691016,96.37
691017,96.26
691020,96.46
691021,97.20
691022,97.83
691023,97.46
691024,98.12
691027,97.94
691028,97.66
691029,96.81
691030,96.93
691031,97.24
691103,97.15
691104,97.21
691105,97.64
691106,97.67
691107,98.26
691110,98.33
691111,98.07
691112,97.89
691113,97.42
691114,97.07
691117,96.41
691118,96.39
691119,95.90
691120,94.91
691121,94.32
691124,93.24
691125,92.94
691126,93.27
691128,93.81
691201,93.22
691202,92.65
691203,91.65
691204,91.95
691205,91.73
691208,90.63
691209,90.55
691210,90.48
691211,90.52
691212,90.81
691215,90.54
691216,89.72
691217,89.20
691218,90.61
691219,91.38
691222,90.58
691223,90.23
691224,91.18
691226,91.89
691229,91.25
691230,91.60
691231,92.06
700102,93.00
700105,93.46
700106,92.82
700107,92.63
700108,92.68
700109,92.40
700112,91.70
700113,91.79
700114,91.65
700115,91.68
700116,90.92
700119,89.65
700120,89.83
700121,89.91
700122,89.95
700123,89.07
700126,88.17
700127,87.62
700128,86.79
700129,85.69
700130,85.02
700202,85.75
700203,86.77
700204,86.24
700205,85.90
700206,86.33
700209,87.01
700210,86.10
700211,86.94
700212,86.73
700213,86.54
700216,86.47
700217,86.37
700218,87.44
700219,87.76
700220,88.03
700224,87.99
700225,89.35
700226,88.90
700227,89.50
700302,89.71
700303,90.23
700304,90.04
700305,90.00
700306,89.44
700309,88.51
700310,88.75
700311,88.69
700312,88.33
700313,87.86
700316,86.91
700317,87.29
700318,87.54
700319,87.42
700320,87.06
700323,86.99
700324,87.98
700325,89.77
700326,89.92
700330,89.63
700331,89.63
700401,90.07
700402,89.79
700403,89.39
700406,88.76
700407,88.52
700408,88.49
700409,88.53
700410,88.24
700413,87.64
700414,86.89
700415,86.73
700416,85.88
700417,85.67
700420,85.83
700421,85.38
700422,84.27
700423,83.04
700424,82.77
700427,81.46
700428,80.27
700429,81.81
700430,81.52
700501,81.44
700504,79.37
700505,78.60
700506,79.47
700507,79.83
700508,79.44
700511,78.60
700512,77.85
700513,76.53
700514,75.44
700515,76.90
700518,76.96
700519,75.46
700520,73.52
700521,72.16
700522,72.25
700525,70.25
700526,69.29
700527,72.77
700528,74.61
700529,76.55
700601,77.84
700602,77.84
700603,78.52
700604,77.36
700605,76.17
700608,76.29
700609,76.25
700610,75.48
700611,74.45
700612,74.21
700615,74.38
700616,76.15
700617,76.00
700618,76.51
700619,77.05
700622,76.64
700623,74.76
700624,73.97
700625,74.02
700626,73.47
700629,72.89
700630,72.72
700701,73.04
700702,72.92
700706,71.78
700707,71.23
700708,73.00
700709,74.06
700710,74.57
700713,74.48
700714,74.42
700715,75.23
700716,76.34
700717,77.69
700720,77.72
700721,76.98
700722,77.03
700723,78.00
700724,77.82
700727,77.65
700728,77.77
700729,78.04
700730,78.07
700731,78.05
700803,77.02
700804,77.19
700805,77.18
700806,77.08
700807,77.28
700810,76.20
700811,75.82
700812,75.42
700813,74.76
700814,75.18
700817,75.33
700818,76.20
700819,76.96
700820,77.64
700821,79.24
700824,80.99
700825,81.12
700826,81.21
700827,81.08
700828,81.86
700831,81.52
700901,80.95
700902,80.96
700903,82.09
700904,82.83
700908,83.04
700909,82.79
700910,82.30
700911,82.52
700914,82.07
700915,81.36
700916,81.79
700917,82.29
700918,82.62
700921,81.91
700922,81.66
700923,82.83
700924,83.91
700925,83.97
700928,83.86
700929,84.30
700930,84.21
701001,84.32
701002,85.16
701005,86.47
701006,86.85
701007,86.89
701008,85.95
701009,85.08
701012,84.17
701013,84.06
701014,84.19
701015,84.65
701016,84.28
701019,83.15
701020,83.64
701021,83.66
701022,83.38
701023,83.77
701026,83.31
701027,83.12
701028,83.43
701029,83.36
701030,83.25
701102,83.51
701103,84.22
701104,84.39
701105,84.10
701106,84.22
701109,84.67
701110,84.79
701111,85.03
701112,84.15
701113,83.37
701116,83.24
701117,83.34
701118,82.79
701119,82.91
701120,83.72
701123,84.24
701124,84.78
701125,85.09
701127,85.93
701130,87.20
701201,87.47
701202,88.48
701203,88.90
701204,89.46
701207,89.94
701208,89.47
701209,89.54
701210,89.92
701211,90.26
701214,89.80
701215,89.66
701216,89.72
701217,90.04
701218,90.22
701221,89.94
701222,90.04
701223,90.10
701224,90.61
701228,91.09
701229,92.08
701230,92.27
701231,92.15
710104,91.15
710105,91.80
710106,92.35
710107,92.38
710108,92.19
710111,91.98
710112,92.72
710113,92.56
710114,92.80
710115,93.03
710118,93.41
710119,93.76
710120,93.78
710121,94.19
710122,94.88
710125,95.28
710126,95.59
710127,94.89
710128,95.21
710129,95.88
710201,96.42
710202,96.43
710203,96.63
710204,96.62
710205,96.93
710208,97.45
710209,97.51
710210,97.39
710211,97.91
710212,98.43
710216,98.66
710217,98.20
710218,97.56
710219,96.74
710222,95.72
710223,96.09
710224,96.73
710225,96.92
710226,96.75
710301,97.00
710302,96.98
710303,96.95
710304,97.92
710305,98.96
710308,99.38
710309,99.46
710310,99.30
710311,99.39
710312,99.57
710315,100.71
710316,101.21
710317,101.12
710318,101.19
710319,101.01
710322,100.62
710323,100.28
710324,99.62
710325,99.61
710326,99.95
710329,100.03
710330,100.26
710331,100.31
710401,100.39
710402,100.56
710405,100.79
710406,101.51
710407,101.98
710408,102.10
710412,102.88
710413,102.98
710414,103.37
710415,103.52
710416,103.49
710419,104.01
710420,103.61
710421,103.36
710422,103.56
710423,104.05
710426,103.94
710427,104.39
710428,104.77
710429,104.63
710430,103.95
710503,103.29
710504,103.79
710505,103.78
710506,103.23
710507,102.87
710510,102.36
710511,102.62
710512,102.90
710513,102.69
710514,102.21
710517,100.69
710518,100.83
710519,101.07
710520,101.31
710521,100.99
710524,100.13
710525,99.47
710526,99.59
710527,99.40
710528,99.63
710601,100.20
710602,100.96
710603,101.01
710604,101.30
710607,101.14
710608,100.32
710609,100.29
710610,100.64
710611,101.07
710614,100.22
710615,100.32
710616,100.52
710617,100.50
710618,98.97
710621,97.87
710622,97.59
710623,98.41
710624,98.17
710625,97.99
710628,97.74
710629,98.82
710630,99.70
710701,99.78
710702,99.78
710706,99.76
710707,100.04
710708,100.34
710709,100.69
710712,100.82
710713,99.50
710714,99.22
710715,99.28
710716,99.11
710719,98.93
710720,99.32
710721,99.28
710722,99.11
710723,98.94
710726,98.67
710727,97.78
710728,97.07
710729,96.02
710730,95.58
710802,95.96
710803,94.51
710804,93.89
710805,94.09
710806,94.25
710809,93.53
710810,93.54
710811,94.66
710812,96.00
710813,95.69
710816,98.76
710817,99.99
710818,98.60
710819,98.16
710820,98.33
710823,99.34
710824,100.40
710825,100.41
710826,100.24
710827,100.48
710830,99.52
710831,99.03
710901,99.07
710902,99.29
710903,100.69
710907,101.15
710908,101.34
710909,100.80
710910,100.42
710913,100.07
710914,99.34
710915,99.77
710916,99.66
710917,99.96
710920,99.68
710921,99.34
710922,98.47
710923,98.38
710924,98.15
710927,97.62
710928,97.88
710929,97.90
710930,98.34
711001,98.93
711004,99.21
711005,99.11
711006,99.82
711007,100.02
711008,99.36
711011,99.16
711012,99.57
711013,99.03
711014,98.13
711015,97.79
711018,97.35
711019,97.00
711020,95.65
711021,95.60
711022,95.51
711025,95.10
711026,94.74
711027,93.79
711028,93.96
711029,94.23
711101,92.80
711102,93.18
711103,94.91
711104,94.79
711105,94.46
711108,94.39
711109,94.46
711110,93.41
711111,92.12
711112,92.12
711115,91.81
711116,92.71
711117,92.85
711118,92.13
711119,91.61
711122,90.79
711123,90.16
711124,90.33
711126,91.94
711129,93.41
711130,93.99
711201,95.54
711202,94.84
711203,97.06
711206,96.51
711207,96.87
711208,96.92
711209,96.96
711210,97.69
711213,97.97
711214,97.67
711215,98.54
711216,99.74
711217,100.26
711220,101.55
711221,101.80
711222,101.18
711223,100.74
711227,100.95
711228,101.95
711229,102.21
711230,101.78
711231,102.09
720103,101.67
720104,102.09
720105,103.07
720106,103.51
720107,103.47
720110,103.32
720111,103.65
720112,103.59
720113,102.99
720114,103.39
720117,103.70
720118,104.05
720119,103.88
720120,103.88
720121,103.65
720124,102.57
720125,102.78
720126,102.50
720127,103.50
720128,104.16
720131,103.94
720201,104.01
720202,104.68
720203,104.64
720204,104.86
720207,105.54
720208,104.74
720209,105.55
720210,105.59
720211,105.08
720214,104.59
720215,105.03
720216,105.62
720217,105.59
720218,105.28
720222,105.29
720223,105.38
720224,105.45
720225,106.18
720228,106.19
720229,106.57
720301,107.35
720302,107.32
720303,107.94
720306,108.77
720307,108.87
720308,108.96
720309,108.94
720310,108.37
720313,107.33
720314,107.61
720315,107.75
720316,107.50
720317,107.92
720320,107.59
720321,106.69
720322,106.84
720323,107.75
720324,107.52
720327,107.30
720328,107.17
720329,106.49
720330,107.20
720403,107.48
720404,108.12
720405,109.00
720406,109.42
720407,109.62
720410,109.45
720411,109.76
720412,110.18
720413,109.91
720414,109.84
720417,109.51
720418,109.77
720419,109.20
720420,109.04
720421,108.89
720424,108.19
720425,107.12
720426,106.89
720427,107.05
720428,107.67
720501,106.69
720502,106.08
720503,105.99
720504,106.25
720505,106.63
720508,106.14
720509,104.74
720510,105.42
720511,105.77
720512,106.38
720515,106.86
720516,106.66
720517,106.89
720518,107.94
720519,108.98
720522,109.69
720523,109.78
720524,110.31
720525,110.46
720526,110.66
720530,110.35
720531,109.53
720601,109.69
720602,109.73
720605,108.82
720606,108.21
720607,107.65
720608,107.28
720609,106.86
720612,107.01
720613,107.55
720614,108.39
720615,108.44
720616,108.36
720619,108.11
720620,108.56
720621,108.79
720622,108.68
720623,108.27
720626,107.48
720627,107.37
720628,107.02
720629,106.82
720630,107.14
720703,107.49
720705,108.10
720706,109.04
720707,108.69
720710,108.11
720711,107.32
720712,106.89
720713,106.28
720714,106.80
720717,105.88
720718,105.83
720719,106.14
720720,105.81
720721,106.66
720724,107.92
720725,107.60
720726,107.53
720727,107.28
720728,107.38
720731,107.39
720801,108.40
720802,109.29
720803,110.14
720804,110.43
720807,110.61
720808,110.69
720809,110.86
720810,111.05
720811,111.95
720814,112.55
720815,112.06
720816,111.66
720817,111.34
720818,111.76
720821,111.72
720822,112.41
720823,112.26
720824,111.02
720825,110.67
720828,110.23
720829,110.41
720830,110.57
720831,111.09
720901,111.51
720905,111.23
720906,110.55
720907,110.29
720908,110.15
720911,109.51
720912,108.47
720913,108.90
720914,108.93
720915,108.81
720918,108.61
720919,108.55
720920,108.60
720921,108.43
720922,108.52
720925,108.05
720926,108.17
720927,109.66
720928,110.35
720929,110.55
721002,110.16
721003,110.30
721004,110.09
721005,108.89
721006,109.62
721009,109.90
721010,109.99
721011,109.50
721012,108.60
721013,107.92
721016,106.77
721017,107.50
721018,108.19
721019,108.05
721020,109.24
721023,110.35
721024,110.81
721025,110.72
721026,110.99
721027,110.62
721030,110.59
721031,111.58
721101,112.67
721102,113.23
721103,114.22
721106,113.98
721108,113.35
721109,113.50
721110,113.73
721113,113.90
721114,114.95
721115,114.50
721116,115.13
721117,115.49
721120,115.53
721121,116.21
721122,116.90
721124,117.27
721127,116.72
721128,116.47
721129,116.52
721130,116.67
721201,117.38
721204,117.77
721205,117.58
721206,118.01
721207,118.60
721208,118.86
721211,119.12
721212,118.66
721213,118.56
721214,118.24
721215,118.26
721218,116.90
721219,116.34
721220,115.95
721221,115.11
721222,115.83
721226,116.30
721227,116.93
721229,118.05
730102,119.10
730103,119.57
730104,119.40
730105,119.87
730108,119.85
730109,119.73
730110,119.43
730111,120.24
730112,119.30
730115,118.44
730116,118.14
730117,118.68
730118,118.85
730119,118.78
730122,118.21
730123,118.22
730124,116.73
730126,116.45
730129,116.01
730130,115.83
730131,116.03
730201,114.76
730202,114.35
730205,114.23
730206,114.45
730207,113.66
730208,113.16
730209,114.68
730212,116.06
730213,116.78
730214,115.10
730215,114.45
730216,114.98
730220,115.40
730221,114.69
730222,114.44
730223,113.16
730226,112.19
730227,110.90
730228,111.68
730301,111.05
730302,112.28
730305,112.68
730306,114.10
730307,114.45
730308,114.23
730309,113.79
730312,113.86
730313,114.48
730314,114.98
730315,114.12
730316,113.54
730319,112.17
730320,111.95
730321,110.49
730322,108.84
730323,108.88
730326,109.84
730327,111.56
730328,111.62
730329,112.71
730330,111.52
730402,110.18
730403,109.24
730404,108.77
730405,108.52
730406,109.28
730409,110.86
730410,112.21
730411,112.68
730412,112.58
730413,112.08
730416,111.44
730417,110.94
730418,111.54
730419,112.17
730423,111.57
730424,109.99
730425,108.34
730426,108.89
730427,107.23
730430,106.97
730501,107.10
730502,108.43
730503,110.22
730504,111.00
730507,110.53
730508,111.25
730509,110.44
730510,109.54
730511,108.17
730514,105.90
730515,106.57
730516,106.43
730517,105.56
730518,103.86
730521,102.73
730522,103.58
730523,104.07
730524,107.14
730525,107.94
730529,107.51
730530,105.91
730531,104.95
730601,103.93
730604,102.97
730605,104.62
730606,104.31
730607,105.84
730608,107.03
730611,106.70
730612,108.29
730613,107.60
730614,106.40
730615,105.10
730618,103.60
730619,103.99
730620,104.44
730621,103.21
730622,103.70
730625,102.25
730626,103.30
730627,103.62
730628,104.69
730629,104.26
730702,102.90
730703,101.87
730705,101.78
730706,101.28
730709,102.14
730710,103.52
730711,105.80
730712,105.50
730713,104.09
730716,105.67
730717,105.72
730718,106.35
730719,106.55
730720,107.14
730723,107.52
730724,108.14
730725,109.64
730726,109.85
730727,109.59
730730,109.25
730731,108.22
730801,106.83
730802,106.67
730803,106.49
730806,106.73
730807,106.55
730808,105.55
730809,105.61
730810,104.77
730813,103.71
730814,102.71
730815,103.01
730816,102.29
730817,102.31
730820,101.61
730821,100.89
730822,100.53
730823,101.91
730824,101.62
730827,102.42
730828,103.02
730829,104.03
730830,103.88
730831,104.25
730904,104.51
730905,104.64
730906,105.15
730907,104.76
730910,103.85
730911,103.22
730912,103.06
730913,103.36
730914,104.44
730917,104.15
730918,103.77
730919,105.88
730920,106.76
730921,107.20
730924,107.36
730925,108.05
730926,108.83
730927,109.08
730928,108.43
731001,108.21
731002,108.79
731003,108.78
731004,108.41
731005,109.85
731008,110.23
731009,110.13
731010,109.22
731011,111.09
731012,111.44
731015,110.05
731016,110.19
731017,109.97
731018,110.01
731019,110.22
731022,109.16
731023,109.75
731024,110.27
731025,110.50
731026,111.38
731029,111.15
731030,109.33
731031,108.29
731101,107.69
731102,107.07
731105,105.52
731106,104.96
731107,105.80
731108,107.02
731109,105.30
731112,104.44
731113,104.36
731114,102.45
731115,102.43
731116,103.88
731119,100.71
731120,98.66
731121,99.76
731123,99.44
731126,96.58
731127,95.70
731128,97.65
731129,97.31
731130,95.96
731203,93.90
731204,93.59
731205,92.16
731206,94.42
731207,96.51
731210,97.95
731211,96.04
731212,93.57
731213,92.38
731214,93.29
731217,92.75
731218,94.74
731219,94.82
731220,94.55
731221,93.54
731224,92.90
731226,95.74
731227,97.74
731228,97.54
731231,97.55
740102,97.68
740103,99.80
740104,98.90
740107,98.07
740108,96.12
740109,93.42
740110,92.39
740111,93.66
740114,93.42
740115,94.23
740116,95.67
740117,97.30
740118,95.56
740121,95.40
740122,96.55
740123,97.07
740124,96.82
740125,96.63
740128,96.09
740129,96.01
740130,97.06
740131,96.57
740201,95.32
740204,93.29
740205,93.00
740206,93.26
740207,93.30
740208,92.33
740211,90.66
740212,90.94
740213,90.98
740214,90.95
740215,92.27
740219,92.12
740220,93.44
740221,94.71
740222,95.39
740225,95.03
740226,96.00
740227,96.40
740228,96.22
740301,95.53
740304,95.53
740305,97.32
740306,97.98
740307,96.94
740308,97.78
740311,98.88
740312,99.15
740313,99.74
740314,99.65
740315,99.28
740318,98.05
740319,97.23
740320,97.57
740321,97.34
740322,97.27
740325,97.64
740326,97.95
740327,96.59
740328,94.82
740329,93.98
740401,93.25
740402,93.35
740403,94.33
740404,94.33
740405,93.01
740408,92.03
740409,92.61
740410,92.40
740411,92.12
740415,92.05
740416,93.66
740417,94.36
740418,94.78
740419,93.75
740422,93.38
740423,91.81
740424,90.30
740425,89.57
740426,90.18
740429,90.00
740430,90.31
740501,92.22
740502,92.09
740503,91.29
740506,91.12
740507,91.46
740508,91.64
740509,92.96
740510,91.47
740513,90.66
740514,90.69
740515,90.45
740516,89.72
740517,88.21
740520,87.86
740521,87.91
740522,87.09
740523,87.29
740524,88.58
740528,88.37
740529,86.89
740530,87.43
740531,87.28
740603,89.10
740604,90.14
740605,90.31
740606,91.96
740607,92.55
740610,93.10
740611,92.28
740612,92.06
740613,92.34
740614,91.30
740617,90.04
740618,89.45
740619,88.84
740620,88.21
740621,87.46
740624,87.69
740625,88.98
740626,87.67
740627,86.31
740628,86.00
740701,86.02
740702,84.30
740703,84.25
740705,83.66
740708,81.09
740709,81.48
740710,79.99
740711,79.89
740712,83.15
740715,83.78
740716,82.81
740717,83.70
740718,83.78
740719,83.54
740722,83.81
740723,84.65
740724,84.99
740725,83.98
740726,82.40
740729,80.94
740730,80.50
740731,79.31
740801,78.75
740802,78.59
740805,79.29
740806,80.52
740807,82.65
740808,81.57
740809,80.86
740812,79.75
740813,78.49
740814,76.73
740815,76.30
740816,75.67
740819,74.57
740820,74.95
740821,73.51
740822,72.80
740823,71.55
740826,72.16
740827,70.94
740828,70.76
740829,69.99
740830,72.15
740903,70.52
740904,68.69
740905,70.87
740906,71.42
740909,69.72
740910,69.24
740911,68.55
740912,66.71
740913,65.20
740916,66.26
740917,67.38
740918,67.72
740919,70.09
740920,70.14
740923,69.42
740924,68.02
740925,67.57
740926,66.46
740927,64.94
740930,63.54
741001,63.39
741002,63.38
741003,62.28
741004,62.34
741007,64.95
741008,64.84
741009,67.82
741010,69.79
741011,71.14
741014,72.72
741015,71.44
741016,70.33
741017,71.17
741018,72.28
741021,73.50
741022,73.13
741023,71.03
741024,70.22
741025,70.22
741028,70.09
741029,72.83
741030,74.31
741031,73.90
741101,73.88
741104,73.08
741105,75.11
741106,74.75
741107,75.21
741108,74.91
741111,75.15
741112,73.67
741113,73.35
741114,73.06
741115,71.91
741118,69.27
741119,68.20
741120,67.90
741121,68.18
741122,68.90
741125,68.83
741126,69.47
741127,69.94
741129,69.97
741202,68.11
741203,67.17
741204,67.41
741205,66.13
741206,65.01
741209,65.60
741210,67.28
741211,67.67
741212,67.45
741213,67.07
741216,66.46
741217,67.58
741218,67.90
741219,67.65
741220,66.91
741223,65.96
741224,66.88
741226,67.44
741227,67.14
741230,67.16
741231,68.56
750102,70.23
750103,70.71
750106,71.07
750107,71.02
750108,70.04
750109,71.17
750110,72.61
750113,72.31
750114,71.68
750115,72.14
750116,72.05
750117,70.96
750120,71.08
750121,70.70
750122,71.74
750123,72.07
750124,72.98
750127,75.37
750128,76.03
