"year","gq","gqtypeg","farm","ownershg","value","rent","ftotinc","nfams","ncouples","nmothers","nfathers","momloc","stepmom","momrule","poploc","steppop","poprule","sploc","sprule","famsize","nchild","nchlt5","famunit","eldch","yngch","nsibs","relateg","age","sex","raceg","marst","chborn","bplg","school","educrec","schltype","empstatg","labforce","occ1950","occscore","sei","ind1950","classwkg","wkswork2","hrswork2","yrlastwk","workedyr","inctot","incwage","incbus","incfarm","incss","incwelfr","incother","poverty","migrat5g","migplac5","movedin","vetstat","tranwork"
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,7050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,68,Female,White,Married_spouse_present,No_children,Ohio,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,318,Same_house,?,7,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,140,16250,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,23,Male,White,Never_married_single,?,California,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Pressmen_and_plate_printers_printing,36,49,Printing_publishing_and_allied_industries,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,5950,5950,0,0,0,0,0,501,Same_state_countydifferent_house,?,5,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,12850,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,1,0,0,Spouse,28,Female,White,Married_spouse_present,3,Texas,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Unemployed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Misc_fabricated_textile_products,Works_for_wages_salary,?,?,Worked_3-6_yrs_ago,No,0,0,0,0,0,0,0,345,Same_state_countydifferent_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14050,1,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,20,Male,White,Never_married_single,?,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Carpenters,23,19,Misc_manufacturing_industries,Works_for_wages_salary,14-26_weeks,40_hours,?,Yes,550,550,0,0,0,0,0,371,Same_house,?,4,No_Service,Passenger
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,140,11250,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,58,Male,White,Married_spouse_present,?,Michigan,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Motor_vehicles_and_accessories_retailing,Works_for_wages_salary,50-52_weeks,49-59_hours,?,Yes,6350,6350,0,0,0,0,0,458,Same_house,?,5,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,11050,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Other_non-relatives,10,Female,White,Never_married_single,?,California,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,1,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,8850,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,11,4,0,Spouse,29,Female,White,Married_spouse_present,2__children,Illinois,No_not_in_school,Grade_11,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Drug_stores,Works_for_wages_salary,?,?,Worked_3-6_yrs_ago,No,0,0,0,0,0,0,0,202,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,9150,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,7,Male,White,Never_married_single,?,Illinois,Yes_in_school,None_or_preschool,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,246,Different_state,Illinois,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,10650,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,13,13,0,Spouse,45,Female,White,Married_spouse_present,1_child,Tennessee,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,361,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,225,10250,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,13,Female,White,Never_married_single,?,Ohio,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,209,Different_state,Ohio,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,23,23,0,Spouse,51,Female,White,Married_spouse_present,2__children,Mexico,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,1,Same_house,?,7,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,40050,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,23,Female,White,Never_married_single,No_children,California,No_not_in_school,None_or_preschool,Not_enrolled,Unemployed,Yes_in_labor_force,Editors_and_reporters,39,82,Theaters_and_motion_pictures,Works_for_wages_salary,40-47_weeks,?,Worked_current_yr,Yes,2850,2250,0,0,550,0,0,501,Same_house,?,7,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,24050,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Other_non-relatives,38,Female,White,Divorced,3,California,No_not_in_school,Grade_12,Not_enrolled,Unemployed,Yes_in_labor_force,Attendants_physicians_and_dentists_office,16,38,Medical_and_other_health_services_except_hospitals,Works_for_wages_salary,40-47_weeks,?,Worked_previous_yr,Yes,4450,4450,0,0,0,0,0,233,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,16150,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,14,8,0,Spouse,32,Female,White,Married_spouse_present,3,Colorado,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Practical_nurses,11,22,Hospitals,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,5050,5050,0,0,0,0,0,369,Same_state_countydifferent_house,?,4,?,Passenger
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,8550,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,14,Female,White,Never_married_single,No_children,California,Yes_in_school,Grade_5-8,Parochial_(1970),Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,230,Same_state_countydifferent_house,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,175,14650,1,1,2,1,2,0,1,1,0,1,0,0,7,1,1,1,0,0,3,Child,16,Female,Black_Negro,Never_married_single,1_child,California,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,250,0,0,0,0,250,0,267,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,120,11550,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,8,Female,White,Never_married_single,?,California,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,264,Different_state,New_York,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,120,3450,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,32,Male,Black_Negro,Divorced,?,Michigan,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Practical_nurses,11,22,Hospitals,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,3450,3450,0,0,0,0,0,181,Different_state,Arkansas,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,63,1950,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,70,Female,White,Widowed,1_child,Mississippi,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,1950,0,0,0,1250,0,650,111,Same_state_countydifferent_house,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,185,22950,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,57,Male,White,Married_spouse_present,?,Missouri,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Foremen_(nec),38,49,Electric-gas_utilities,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,13450,12850,0,0,0,0,550,501,Same_state_countydifferent_house,?,1,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,23250,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,19,Male,White,Never_married_single,?,Oklahoma,Yes_in_school,Grade_12,Public_school,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,501,Same_house,?,5,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,130,7050,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,9,Male,White,Never_married_single,?,United_States_ns,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,161,Same_state_countydifferent_house,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,60,7950,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,3,Male,White,Never_married_single,?,California,No_not_in_school,None_or_preschool,Not_enrolled,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,214,?,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,9150,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,39,Male,White,Separated,?,United_States_ns,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Office_machine-mechanics_and_repairmen,30,36,Misc_retail_stores,Works_for_wages_salary,14-26_weeks,?,Worked_current_yr,Yes,1250,1250,0,0,0,0,0,319,Same_house,?,4,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,17750,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,16,Male,White,Never_married_single,?,California,Yes_in_school,Grade_10,Public_school,Employed,Yes_in_labor_force,Cooks_except_private_household,16,15,Eating_and_drinking__places,Works_for_wages_salary,1-13_weeks,1-14_hours,?,Yes,150,150,0,0,0,0,0,477,Same_state_countydifferent_house,?,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,19050,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,22,14,0,Head_Householder,46,Male,White,Married_spouse_present,?,New_Jersey,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Policemen_and_detectives,32,39,Local_public_administration,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,12050,12050,0,0,0,0,0,411,Same_state_countydifferent_house,?,4,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,24,3150,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,71,Male,White,Widowed,?,Pennsylvania,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,3150,0,0,0,0,0,3150,179,Same_house,?,7,Yes,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,165,6950,1,1,1,1,2,0,1,1,0,1,0,0,11,0,0,1,99,99,8,Child,13,Female,White,Never_married_single,?,Central_America,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,98,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,175,12050,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,9,0,Spouse,33,Female,White,Married_spouse_present,2__children,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,324,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,25450,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,11,Male,White,Never_married_single,?,California,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,501,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,175,14650,1,1,2,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,Child,7,Female,Black_Negro,Never_married_single,?,California,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,267,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,22350,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,7,Male,White,Never_married_single,?,California,No_not_in_school,None_or_preschool,Not_enrolled,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,501,Moved_place_not_reported,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,5350,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,6,Male,Black_Negro,Never_married_single,?,Alabama,Yes_in_school,None_or_preschool,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,122,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,21750,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,Child,13,Female,White,Never_married_single,?,California,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,485,Same_state_countydifferent_house,?,3,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,15350,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,20,Male,White,Never_married_single,?,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Linemen_and_servicemen_telegraph_telephone_540_power,32,49,Telephone,Works_for_wages_salary,40-47_weeks,40_hours,?,Yes,5050,5050,0,0,0,0,0,342,Same_house,?,7,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,10350,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,15,0,Spouse,34,Female,White,Married_spouse_present,2__children,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,278,Same_state_countydifferent_house,?,3,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,7350,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,0,Parent,87,Female,White,Widowed,9,Italy,No_not_in_school,Grade_1-4,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,1850,0,0,0,0,50,1750,256,Same_house,?,6,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,11150,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,1,99,99,0,Head_Householder,41,Male,White,Married_spouse_present,?,Iowa,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),42,68,Eating_and_drinking__places,Self-employed,50-52_weeks,49-59_hours,?,Yes,4550,4550,0,0,0,0,0,389,Same_house,?,6,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,10050,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,11,11,0,Head_Householder,35,Male,White,Married_spouse_present,?,Massachusetts,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Mechanics_and_repairmen_(nec),30,27,Ship_and_boat_building_and_repairing,Works_for_wages_salary,50-52_weeks,49-59_hours,?,Yes,10050,10050,0,0,0,0,0,340,Same_state_countydifferent_house,?,1,Yes,Passenger
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,2350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,27,Male,Chinese,Never_married_single,?,China,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Professional_technical_99_kindred_workers_(nec),31,65,Motor_vehicles_and_motor_vehicle_equipment,Works_for_wages_salary,14-26_weeks,40_hours,?,Yes,2350,2350,0,0,0,0,0,123,Abroad,China,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,46050,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,15,Male,White,Never_married_single,?,Illinois,Yes_in_school,Grade_9,Public_school,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,501,Same_state_countydifferent_house,?,2,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,25,5050,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,7,Female,White,Never_married_single,?,New_Mexico,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,115,Different_state,New_Mexico,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,16950,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,Child,7,Male,White,Never_married_single,?,California,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,281,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,28750,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,8,Male,White,Never_married_single,?,California,Yes_in_school,Grade_1-4,Other_private_1970,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,501,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,275,40050,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,4,Male,White,Never_married_single,?,Wisconsin,Yes_in_school,None_or_preschool,Other_private_1970,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,501,?,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,210,3550,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,31,Male,White,Never_married_single,?,Alabama,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Street_railways_and_bus_lines,Works_for_wages_salary,14-26_weeks,41-48_hours,?,Yes,3550,3550,0,0,0,0,0,186,Different_state,New_York,3,Yes,Bus_or_streetcar
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,9650,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,11,Male,Japanese,Never_married_single,?,California,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,220,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,100,2350,1,1,1,1,0,0,0,0,0,0,1,1,5,3,3,1,3,0,0,Spouse,24,Female,White,Married_spouse_present,3,Mexico,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,54,Abroad,Mexico,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,-00006,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,17,16,0,Head_Householder,44,Male,White,Married_spouse_present,?,Canada,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Construction,Self-employed,50-52_weeks,41-48_hours,?,Yes,-00012,0,-00012,0,0,0,0,1,Same_house,?,6,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,2750,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,Child,1,Female,White,Never_married_single,?,California,?,?,?,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,46,?,?,9,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,225,6550,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,26,Male,White,Never_married_single,?,New_York,Yes_in_school,4+_years_of_college,Other_private_1970,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),24,44,Local_public_administration,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,9550,9550,0,0,0,0,0,500,Same_state_countydifferent_house,?,1,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,169,450,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,25,Male,White,Never_married_single,?,Iowa,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Office_machine_operators,23,45,Educational_services,Works_for_wages_salary,1-13_weeks,1-14_hours,?,Yes,450,450,0,0,0,0,0,24,Same_state_countydifferent_house,?,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,16550,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,50,Female,White,Married_spouse_present,1_child,Minnesota,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Bookkeepers,22,51,Engineering_and_architectural_services,Works_for_wages_salary,50-52_weeks,?,Worked_current_yr,Yes,7150,6850,0,0,0,0,250,501,Same_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,150,9550,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,22,20,0,Head_Householder,58,Female,White,Divorced,3,Nebraska,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Welfare_and_religious_services,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,4050,4050,0,0,0,0,0,333,Same_state_countydifferent_house,?,1,?,Walked_only
