ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,2235,2229,117961,118300,118450,119192,132731,119184,119194
1,42074,7520,117961,118343,124725,118784,117906,290919,118786
1,34039,5119,117961,118300,119890,120006,133833,118424,120008
1,43536,2610,117961,118327,121979,118321,149217,290919,118322
1,4675,8622,119062,119091,143531,118321,117906,290919,118322
1,43593,15417,117961,119256,120943,126684,130913,292795,126685
1,75834,7285,117961,118225,118403,119849,310589,118638,119851
1,38704,31056,117893,117894,117895,117896,117897,117887,117898
1,14570,13743,118106,118107,117884,117879,121445,19721,117880
0,83263,5409,117961,118343,119993,118321,117906,290919,118322
1,26356,7344,117961,118225,120663,120516,148730,120518,120519
1,33079,8106,117961,118327,120559,120560,304465,118643,120562
1,861,79366,117961,118413,120526,117905,240983,290919,117908
1,23096,4549,117961,118225,120050,118259,118260,290919,118261
1,34145,5192,119596,119597,118825,118293,118294,118295,118296
1,23086,21280,117961,118386,118317,118685,122058,308574,118687
1,77203,18080,117961,119256,120943,118995,118806,292795,118997
1,17302,19952,117961,118327,118529,118054,118054,117887,118055
1,3853,35191,117961,118446,118447,118777,279443,308574,118779
1,33118,50040,117961,118327,118391,118321,117906,290919,118322
1,32224,8234,117961,118300,118783,118784,117906,290919,118786
1,1098,1840,117961,118343,118514,118321,240983,290919,118322
1,117309,8368,91261,118026,118202,118321,117906,290919,118322
0,75834,17235,118212,119836,119837,118368,140424,117887,118486
1,34808,139593,118573,118574,119781,119782,159510,119784,119785
0,25985,4945,117961,118300,118360,120812,278797,118638,120814
1,42085,4098,117961,118343,119598,118834,133686,118424,118836
1,17249,7520,117961,118343,124725,118784,117906,290919,118786
1,79092,123535,117961,118300,19772,122022,123536,119221,122024
1,75078,3821,117961,118386,118522,117905,117906,290919,117908
1,33642,55827,117929,117940,117941,118568,281735,19721,118570
1,33423,116406,117961,117962,120677,120357,236375,118424,120359
1,1020,6106,117961,118343,120666,307024,306404,118331,118332
1,80541,2344,118212,118213,120823,118396,269406,118398,118399
1,74995,3234,119280,119281,118623,117946,119359,292795,117948
1,32270,51301,118290,118291,121108,118293,118294,118295,118296
1,42479,17992,117916,118011,118810,119323,165698,19793,119325
1,25993,133436,118212,118213,119136,120056,137119,118474,120058
1,20897,3187,117961,118343,119142,122022,299505,119221,122024
1,75901,3993,117961,118343,119598,124576,124577,118424,124578
1,75078,2612,117961,118327,123901,118321,117906,290919,118322
1,20281,90027,117916,118150,118599,179731,131017,117887,117973
1,45300,4189,117961,118343,119987,307024,311622,118331,118332
1,73741,54683,117961,117962,117904,179731,147116,117887,117973
1,80166,3990,117961,117962,118409,120516,123107,120518,120519
1,76446,49823,117961,118300,127168,117905,117906,290919,117908
1,25993,48993,126918,126919,118042,118043,118043,270488,118046
1,75708,17904,117961,118386,125004,117985,311392,19793,117987
1,45012,20126,117961,118386,120677,122067,120065,118424,122069
1,103080,7578,117961,118343,120722,118784,121873,290919,118786
1,39883,6771,117961,117969,6725,120527,298066,6725,120529
1,79092,79093,117961,118300,119019,125751,165652,118870,125753
0,43231,2594,117961,118300,120410,128230,302830,4673,128231
1,971,6278,117961,118343,120722,117905,240983,290919,117908
1,23921,5043,117961,118300,118458,120344,310997,118424,120346
1,28315,55064,126918,126919,118042,118043,146409,270488,118046
1,74646,770,117961,118300,119181,179731,133969,117887,117973
1,87836,29134,117961,118300,121305,118321,240983,290919,118322
1,7543,17759,117961,118413,122007,118685,120316,308574,118687
1,34954,70641,117961,118327,120318,118685,310608,308574,118687
1,15673,6982,117961,118300,118783,117905,117906,290919,117908
1,79992,18220,117961,118052,118867,117905,117906,290919,117908
1,4675,13278,118219,118220,118221,117885,117886,117887,117888
1,34211,17128,117961,118300,119984,118396,300044,118398,118399
1,6195,3053,117961,118225,120663,121594,131163,4673,121596
1,1151,125466,117902,117903,120171,118863,165046,118398,118865
1,80197,27147,117961,118343,122299,119949,121350,290919,119951
1,75078,8026,117961,118386,118746,118318,168365,118205,118319
1,3853,122272,117961,118225,122273,118321,117906,290919,118322
1,34432,20382,117961,118300,124942,118784,117906,290919,118786
1,75078,116406,117961,117962,120677,122067,297566,118424,122069
1,77993,14638,117961,118052,118821,117905,117906,290919,117908
1,37464,2318,117961,118327,118933,118784,117906,290919,118786
0,18072,274154,118169,118170,119796,118172,130464,249618,118175
1,3853,5002,117961,118343,119598,118422,300136,118424,118425
1,20364,5701,117961,118052,118821,118636,310589,118638,118639
1,35792,1216,117902,117903,118507,122989,214603,119006,122991
1,36480,20219,119280,119281,117945,280788,280788,292795,119082
1,20364,132087,117961,118300,118301,118054,118443,117887,118055
1,23921,15450,117916,117917,117941,117885,117913,117887,117888
1,31044,8074,117961,118300,119181,117905,240983,290919,117908
1,15805,17326,117961,118386,118692,118259,132715,290919,118261
1,30996,156,117961,118413,121639,118784,117906,290919,118786
1,6977,7164,117902,117903,118783,117905,118036,290919,117908
1,4675,4567,117961,118300,118514,119962,168365,118205,119964
1,15702,53027,118602,118603,117920,119192,128322,119184,119194
1,79967,15784,117961,118343,128639,118777,279443,308574,118779
1,34817,8243,117887,118178,118320,118451,130134,118453,118454
1,74340,49850,117961,118413,122007,117905,118260,290919,117908
1,836,1915,117961,118300,119181,119743,244154,3130,119745
1,24014,4549,117961,118225,120050,118321,117906,290919,118322
1,4675,8426,119062,119091,118514,119962,168365,118205,119964
1,23966,3648,117961,118300,118631,118834,309123,118424,118836
1,6490,8121,91261,118026,118746,118321,117906,290919,118322
1,73493,3118,117961,118300,118458,118834,309123,118424,118836
1,83064,7491,117961,118300,119181,117905,240983,290919,117908
1,4675,49696,117961,118052,122938,117905,117906,290919,117908
1,42976,4566,119062,119091,118992,117905,117906,290919,117908
1,79624,8715,117961,118052,119986,118321,240983,290919,118322
1,75206,35191,117961,118446,118447,118777,279443,308574,118779
1,43431,1755,117961,117962,119223,125793,146749,118643,125795
1,19768,851,117961,117962,122215,118784,117906,290919,118786
1,33642,50313,118976,118977,117895,117879,118250,19721,117880
1,3853,53190,117961,118300,19772,118784,118785,290919,118786
1,75834,4023,117961,118446,119064,118321,117906,290919,118322
1,43952,49960,117961,118446,120368,118368,225085,117887,118486
1,68726,14889,117961,118300,120722,118321,117906,290919,118322
1,34982,4886,117961,118343,118979,118422,155142,118424,118425
1,29108,866,117961,118413,120526,118259,132668,290919,118261
1,20342,58466,118602,118603,117920,118568,118568,19721,118570
1,42389,49423,117961,118052,123144,118396,269406,118398,118399
1,78531,1755,117961,117962,119223,125793,139296,118643,125795
0,14354,21556,118006,118007,117941,117899,117897,19721,117900
1,4675,52007,117961,117962,118910,118054,118368,117887,118055
1,80222,2014,117961,117962,117904,120773,127525,118960,120774
1,16034,36958,118169,118170,125857,259173,127240,292795,118943
1,34074,217,117961,118413,120370,117905,150358,290919,117908
1,79092,59421,117961,118327,118507,118396,133290,118398,118399
1,43930,19736,122532,122533,119136,119137,141119,118474,119139
1,35525,10383,118192,118193,117895,118194,118195,117887,118196
1,44644,50997,117961,118052,120539,118321,117906,290919,118322
1,3853,5312,117961,118052,120539,119928,310608,118331,119929
1,39331,15889,117961,118052,120417,119587,127457,118704,119589
1,80723,89275,117961,117969,118970,118890,145360,118398,118892
1,34423,55941,117961,118327,122109,117905,117906,290919,117908
1,42093,4567,117961,118300,118514,118278,118260,290919,118279
1,79121,131441,117961,118343,118292,119433,133686,118424,119435
1,79092,5323,117961,118343,119598,120006,304736,118424,120008
1,17292,15568,117961,118446,124170,118890,311441,118398,118892
1,25231,5163,118290,118291,118597,118422,122739,118424,118425
1,39262,22629,91261,118026,118317,118784,120474,290919,118786
0,22313,22854,119062,119063,131461,119849,164919,118638,119851
0,42085,15746,117961,118052,119742,118321,117906,290919,118322
1,117865,197,117961,118413,118414,118784,240983,290919,118786
1,35265,2003,118550,118551,118378,118636,234852,118638,118639
1,40061,6285,117961,118300,132427,118321,117906,290919,118322
1,78176,1140,117961,117962,118352,118321,117906,290919,118322
1,80807,17218,117961,118300,118395,123067,269406,118398,123068
1,34442,50040,117961,118327,118391,118321,117906,290919,118322
1,45324,4500,117961,118052,118881,118321,117906,290919,118322
0,25274,6273,117961,118343,118437,118777,279443,308574,118779
1,79092,51311,117961,118343,121747,119928,310608,118331,119929
1,34584,770,117961,118300,119181,118451,130134,118453,118454
0,80937,2270,117961,118413,277693,118958,118959,118960,118961
1,80208,5085,117961,118300,118395,123067,300044,118398,123068
1,39264,18133,118573,118574,118623,118995,286106,292795,118997
1,40069,5119,117961,118300,119890,120006,133833,118424,120008
1,79092,1475,117902,117903,118450,121372,148801,119184,121374
0,42093,4965,120864,121013,124133,124134,225335,124136,124137
1,4675,3262,117961,118343,123125,117905,117906,290919,117908
1,44944,3267,117961,118052,118053,120097,174445,270488,120099
0,52688,770,117961,118343,119181,118451,130134,118453,118454
1,45507,2270,117961,118413,120584,118958,118959,118960,118961
1,40630,80413,118163,118164,117878,117885,117937,117887,117888
1,16265,44917,117961,117962,118450,118451,130134,118453,118454
1,74679,4299,117876,117877,117878,118568,179860,19721,118570
1,37451,25813,117961,118300,119181,118321,117906,290919,118322
1,28322,16850,117961,118225,122298,119093,120324,119095,119096
1,64721,56678,118079,118080,117878,117879,118177,19721,117880
0,39331,27759,119062,119091,123125,118318,311618,118205,118319
1,19998,3486,118752,119070,119781,118563,171750,270488,118565
1,27736,1117,117961,117962,118352,117905,117906,290919,117908
1,43952,23989,117961,118446,118701,118054,120716,117887,118055
1,82308,1605,117961,118327,128935,118396,235280,118398,118399
1,42690,1448,117902,117903,120722,117905,117906,290919,117908
1,75649,3332,117961,118343,121747,118685,120316,308574,118687
1,28494,25396,118602,118603,118008,118568,125652,19721,118570
1,153,154,117961,118413,121639,118784,118785,290919,118786
1,16232,5741,117961,118446,16232,120690,127922,290919,120692
1,81257,53338,117961,117962,122215,118777,127130,308574,118779
1,79092,49521,117961,118300,123055,120006,150350,118424,120008
1,79092,4945,117961,118300,118360,179731,118368,117887,117973
1,27178,1080,117961,118052,118378,118451,151171,118453,118454
1,37951,50517,118602,118603,117941,117885,118097,117887,117888
1,39630,6257,117961,118343,120722,117905,117906,290919,117908
1,18221,1652,117961,118327,118507,179731,135309,117887,117973
1,75078,45964,117961,118386,118896,125793,125794,118643,125795
1,80687,15683,117961,118300,118957,118777,279443,308574,118779
1,14354,10079,117910,118855,117912,117879,117886,19721,117880
1,80151,6257,117961,118343,120722,118321,117906,290919,118322
1,37362,100,120140,120141,142145,117905,117906,290919,117908
1,40867,7935,117961,118052,120539,118361,127527,118363,118364
1,29304,12268,117975,117976,117884,117885,117913,117887,117888
1,26431,53265,117961,118300,120059,118054,118054,117887,118055
1,1041,46254,117961,118327,126310,124886,306399,118643,124888
1,97456,3707,117961,118446,118684,124305,124306,118762,124307
1,76446,7579,117961,118300,119181,118784,117906,290919,118786
1,37734,57164,117975,117976,117912,117885,117913,117887,117888
1,74902,4588,117961,118225,118403,117905,117906,290919,117908
1,34230,20560,117876,117877,117878,117879,117879,19721,117880
1,27124,51226,117961,118327,118320,118451,118545,118453,118454
1,33146,13850,117961,118386,121961,128764,118611,118612,128765
1,32642,15503,118573,118574,118623,118995,286106,292795,118997
1,78533,32457,117961,118327,118320,118321,117906,290919,118322
1,688,5537,117961,118413,120370,117905,117906,290919,117908
1,78749,17713,117961,118225,122273,124194,127527,118363,124196
1,81350,918,117961,118300,118458,118980,187517,118295,118982
1,39474,7490,118349,118350,122672,124537,125539,118870,124539
1,80235,8714,117961,118300,121951,118784,117906,290919,118786
0,25212,858,117961,118327,118529,118777,279443,308574,118779
1,79092,2318,117961,118327,118933,118784,117906,290919,118786
1,6977,14928,117961,118446,120317,118321,117906,290919,118322
1,43147,2946,117961,118343,119796,118685,120316,308574,118687
1,39879,7796,118573,118574,118623,118995,123460,292795,118997
1,43140,19642,117961,118413,118481,118784,240983,290919,118786
1,1281,2409,117961,117962,117904,119949,123170,290919,119951
1,20299,50448,117926,118124,117884,118568,281735,19721,118570
1,79821,209,117961,118343,6104,118321,117906,290919,118322
1,107867,7072,117961,117962,118352,117905,117906,290919,117908
1,16612,67326,117910,117911,117912,118568,198040,19721,118570
1,76573,7553,117961,118225,118403,118321,117906,290919,118322
1,3853,21640,119134,119135,118471,130606,255657,118474,130607
1,39883,7389,117961,118386,118746,118451,130134,118453,118454
1,41325,7807,117961,118327,118518,118207,190710,270488,118209
1,31441,8784,117961,118300,119890,118422,147040,118424,118425
1,27323,3281,117961,118225,275600,119093,120324,119095,119096
0,38719,50605,118000,118001,117884,117885,117913,117887,117888
1,37793,13400,117983,117984,117878,118568,292195,19721,118570
1,6977,108868,119062,119091,120297,117905,117906,290919,117908
1,80208,16024,117961,118300,119984,123067,269406,118398,123068
1,23497,4950,117961,118343,118911,118912,309291,118424,118914
1,4675,56193,117961,118300,120410,117905,117906,290919,117908
1,75057,7732,117943,117944,117945,117946,125533,292795,117948
1,6960,46224,117961,118327,118378,120952,130134,118453,120954
1,44858,15644,118752,118753,119121,280788,130913,292795,119082
1,38119,17687,118219,118220,117941,117879,128781,19721,117880
1,40069,4068,117961,118300,118458,118980,301534,118295,118982
1,15797,8343,119301,119302,119303,117905,117906,290919,117908
1,103427,783,117961,118413,120584,128230,302830,4673,128231
1,42085,21556,118006,118007,117941,117885,117886,117887,117888
1,37124,50806,117961,118446,119961,118259,118260,290919,118261
1,37732,98566,117922,117923,123279,179731,146210,117887,117973
1,3853,15982,117961,118413,123003,118777,279443,308574,118779
1,38972,15618,118256,118257,117945,280788,280788,292795,119082
1,26953,2938,117961,118413,122007,117905,117906,290919,117908
1,16018,4864,117961,118300,123055,120344,310997,118424,120346
1,18072,49961,117961,118225,118403,118321,117906,290919,118322
1,40997,1331,117961,118225,118403,118784,117906,290919,118786
1,34950,7032,117961,118225,120551,133306,133307,118205,133308
1,73815,10987,119170,119171,140453,143183,198914,119788,143185
1,45904,9959,118742,118743,117920,118568,127564,19721,118570
1,45314,59312,118441,118442,118378,119192,300603,119184,119194
1,18072,15473,117902,118041,117945,280788,280788,292795,119082
1,74880,26312,138798,138799,120539,118321,117906,290919,118322
1,75466,16527,91261,118026,122938,119962,168365,118205,119964
